,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
grid0_cycle5_run15,278850,279066,279282,279498,279714,278844,279060,279930,279276,278838,279054,279492,279270,271074,278832,279708,271290,279048,279486,271506
grid0_cycle1_run16,278820,278826,279036,278832,279042,278838,279048,278844,279054,279252,279258,271044,279060,271050,279264,263268,278784,271260,271056,263274
grid0_cycle2_run16,278850,279066,279282,278844,278838,279060,278832,279498,279054,278826,279048,278820,279276,279042,279714,279270,279036,279264,279492,279258
grid0_cycle3_run16,279930,279714,279924,279498,279918,279282,279912,279066,278850,279906,279708,279900,279492,279702,279276,279486,279696,279060,279270,279480
grid0_cycle4_run16,279930,279714,279924,279498,279282,279918,279066,279912,278850,279906,279708,279900,279492,279702,279276,279486,279696,279060,279270,279480
grid0_cycle5_run16,279930,279714,279498,279924,279282,279066,279918,278850,279912,279708,272154,279906,279492,279900,279702,279276,279486,279696,279060,264378
grid0_cycle1_run17,279930,279714,279498,279282,279066,272154,278850,264378,279894,279924,256602,271938,279858,271722,279918,248826,264162,271506,279678,241050
grid0_cycle2_run17,279930,279714,279498,279282,279066,278850,279924,279918,279708,272154,279894,279912,279492,279276,279702,279906,279060,279486,264378,279858
grid0_cycle3_run17,279930,279714,279498,279282,279066,278850,279924,272154,279708,279918,279492,279276,279060,271938,278844,271722,279702,264378,279912,271506
grid0_cycle4_run17,279930,279714,279498,279282,279066,278850,279924,279918,279708,279492,272154,279912,279276,279702,279060,278844,279486,279906,279270,271938
grid0_cycle5_run17,279930,279714,279498,279282,279066,278850,279924,279918,279708,272154,279492,279276,279912,279060,279702,278844,279486,271938,279270,264378
grid0_cycle1_run18,279900,279906,279912,279918,279924,279930,279684,279690,279696,279702,279468,279708,279474,279480,279486,279252,279492,279258,279714,279264
grid0_cycle2_run18,279930,279924,279918,279912,279906,279900,279714,279498,279708,279702,279282,279696,279492,279690,279684,279486,279066,279480,279276,279474
grid0_cycle3_run18,279930,279714,279498,279282,279924,279066,278850,279918,279912,279708,279906,279492,272154,279900,279702,279276,279486,279894,279060,279696
grid0_cycle4_run18,279930,279714,279498,279282,279066,278850,279924,279918,272154,279912,279708,279492,279906,279702,279276,264378,279900,279486,279060,271938
grid0_cycle5_run18,279930,279714,279498,279924,279282,279918,279066,278850,279912,279906,279708,279900,279492,279702,279276,279486,279696,279060,272154,279270
