,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
grid1_cycle1_run3,271506,271716,271722,271932,271938,271290,271500,271710,271074,271926,263946,279714,279678,264162,279462,263730,279498,272154,264156,278850
grid1_cycle2_run3,279930,279714,279498,279282,279066,278850,272154,271938,271722,271506,271290,271074,264378,264162,263946,263730,263514,263298,278418,278634
grid1_cycle3_run3,271722,271506,271938,271290,271074,272154,271932,271716,271500,271284,263730,263946,271068,263514,264162,263298,272148,270858,270642,270426
grid1_cycle4_run3,272154,271932,271716,279708,271500,279492,279276,271284,279060,271068,272148,264156,278844,271938,279702,279924,279486,263940,271722,264372
grid1_cycle5_run3,272148,263082,262866,264372,262650,270858,263076,270642,262434,255300,270426,262218,270210,262002,269994,269778,272154,277986,271932,278202
grid1_cycle1_run4,279930,279894,279714,279498,279931,279924,279282,279858,279066,279678,279918,278850,278598,279462,278634,272154,271938,271722,279912,278382
grid1_cycle2_run4,272154,271074,271290,271938,271722,271506,279930,279714,279498,279282,278850,279066,264378,264162,263946,270210,270426,269994,269778,263730
grid1_cycle3_run4,272154,271938,279930,271722,279924,271506,279708,279714,271290,264378,279492,271074,279498,264162,279282,263946,279276,279066,263730,272148
grid1_cycle4_run4,279930,279714,279498,279282,279066,278850,272154,271938,279924,271722,271506,279708,271290,279492,271074,279276,279918,279060,278844,279702
grid1_cycle5_run4,279924,279888,272154,264378,279930,279882,271938,279714,279918,279708,256602,272148,271722,279498,279672,264162,279492,279282,279276,271506
grid1_cycle1_run5,279930,279714,279708,279498,271500,279924,279492,271716,271284,279282,271068,279066,279276,278850,271932,271062,271278,279060,278844,271494
grid1_cycle2_run5,279930,272154,264378,279714,279498,271938,264162,279282,271722,272148,263946,279066,271932,271506,278850,264156,279924,263730,271716,263940
grid1_cycle3_run5,271506,271722,271290,271074,271938,278844,279060,279276,271068,271284,279492,271500,272154,279708,271716,271932,278838,279054,279066,279282
grid1_cycle4_run5,272154,279930,279714,279498,279282,279066,278850,272148,264342,271932,264126,271716,279708,279492,271500,279276,263910,278844,271938,279060
grid1_cycle5_run5,271068,271284,279492,271500,279708,272154,279276,271716,263292,279060,271932,263508,278844,272148,263724,271062,272118,278376,271278,279924
grid1_cycle1_run6,279930,279714,279498,279282,271284,271068,271500,279066,271716,271278,271062,278850,271494,271932,271710,271290,271074,271506,271722,271926
grid1_cycle2_run6,279714,279498,279282,279066,278850,279930,271074,271290,271068,271506,271284,271722,271500,271938,277554,271062,277770,271716,271278,277986
grid1_cycle3_run6,278850,279066,279282,278844,279498,279714,279930,270858,269778,279060,269994,270642,277554,270426,270210,279276,277770,279492,279708,278838
grid1_cycle4_run6,272154,270858,272148,271938,264378,271722,272142,271506,263082,264372,271932,270642,271290,271716,271074,271500,270852,270426,271284,263076
grid1_cycle5_run6,270858,271938,271722,279498,271506,279714,279282,279066,278850,270642,263082,271290,270852,271074,270636,264162,270426,263076,263946,272154
grid1_cycle1_run7,279930,279714,272154,271938,264162,279894,279498,271722,263946,279282,271506,264378,279066,279924,271290,279858,278850,271074,279708,263730
grid1_cycle2_run7,271506,271290,271074,271722,271938,264378,278850,264162,279066,272154,263946,279282,263730,279498,271038,271254,279714,271470,264372,272148
grid1_cycle3_run7,279714,279498,279930,279282,279066,278850,279924,271074,271290,271506,279708,271722,279492,271500,271716,271284,271932,279276,271068,272148
grid1_cycle4_run7,272154,279930,272148,271938,271722,279714,271506,279498,271932,279282,271290,264378,279066,271716,271074,278850,271500,271284,271068,264372
grid1_cycle5_run7,272154,264378,264372,272148,271938,264366,271722,264156,264162,279930,271506,263940,272142,271932,272118,256596,263946,271290,271716,279924
grid1_cycle1_run8,272154,271938,279930,271722,279714,272148,279498,271506,264378,279282,271932,271290,272118,279066,271716,278850,271074,271500,272155,264162
grid1_cycle2_run8,272118,279714,279498,272148,272154,279282,279930,279066,278850,271932,271902,271938,264372,264378,271716,264342,271722,271500,279924,271284
