,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
grid1_cycle1_run7,278202,279498,278418,278634,279714,279930,278190,279486,278196,279492,279702,278406,270426,279708,262650,279918,278412,263946,278622,271722
grid1_cycle2_run7,279918,279930,278622,279924,278628,278634,279282,279276,279270,279486,272142,279498,264366,279492,279714,272148,272154,264372,278190,264378
grid1_cycle3_run7,279282,279498,279930,279714,279066,278634,278418,278202,279276,278628,279492,271500,279270,277986,271494,271722,279924,271710,278622,279486
grid1_cycle4_run7,279930,278634,279498,279714,279924,279492,278628,279282,264378,278202,279486,264162,272154,278622,278418,263946,279708,279918,256602,271938
grid1_cycle5_run7,279282,279498,279714,279930,278634,279066,271506,278418,278202,271722,279276,263298,279492,270642,271938,270426,271500,279486,279924,271716
grid1_cycle1_run8,264372,272148,271932,264156,271938,271722,256596,279924,271716,279708,271284,279714,264162,256380,271506,271068,271500,263940,270210,270426
grid1_cycle2_run8,263940,263946,264156,264372,264162,262434,270210,262650,271722,271506,263730,271716,270426,263724,262644,271932,263934,271074,279492,279708
grid1_cycle3_run8,271938,279714,271932,279708,264156,264162,272154,279924,279930,272148,264372,271722,264378,279498,271290,263940,279492,271074,271716,263946
grid1_cycle4_run8,272154,264372,264378,272148,271938,271074,279924,264162,279930,256602,263298,271290,271722,256596,271932,264156,279714,270642,255522,271506
grid1_cycle5_run8,272154,279930,264378,271722,271938,271506,263946,279714,263730,264162,256602,279282,279498,272148,279924,256170,264372,256386,255954,270426
grid1_cycle1_run9,279924,278196,279492,279708,272148,279714,279060,279276,278628,278412,264372,278844,256386,279930,271932,270420,271716,279498,256602,271284
grid1_cycle2_run9,279714,279708,279492,271938,279276,271932,279060,271716,278412,271068,264162,278844,278196,278418,279924,271284,279930,272154,278850,279498
grid1_cycle3_run9,279924,279060,279714,264378,279930,279066,263514,264372,272154,272148,263508,278202,271938,271284,278628,278196,279708,278418,264162,263082
grid1_cycle4_run9,279930,279714,279498,279282,279066,264378,278850,264162,272154,271938,256602,256386,262866,263082,255090,270642,255306,271722,278418,263946
grid1_cycle5_run9,279066,263082,264378,279282,262866,279714,277770,264162,271290,262644,278202,278418,279498,277986,279060,263076,264372,278196,272154,278850
grid1_cycle1_run10,279714,279930,264162,263946,256386,264378,279498,271938,256602,263730,256170,279282,271722,272154,255954,278418,279924,263724,264156,263940
grid1_cycle2_run10,279714,279930,272154,264378,279282,271938,263730,271506,256602,279498,255954,264162,263946,271722,256386,256170,254658,279066,278418,271290
grid1_cycle3_run10,279714,279930,264378,256602,279282,279498,255954,264162,263730,256386,272154,279066,271938,278634,271506,263082,278418,256170,263946,264372
grid1_cycle4_run10,279714,279930,279498,279282,255954,263730,256602,264378,256386,272154,256170,263946,271506,279066,278850,271722,271938,264162,278418,271074
grid1_cycle5_run10,279714,279930,256602,255954,264378,263730,272154,256386,279282,271938,278418,271506,279498,254658,264162,256170,278634,262434,263946,270210
grid1_cycle1_run11,272154,279930,264378,256602,272148,264372,271506,256596,279282,279924,271722,279276,279498,271500,271938,279492,264162,271716,263730,271932
grid1_cycle2_run11,279066,263946,264378,271722,272154,263514,279498,278850,263730,271290,279282,264162,271506,263298,279060,271938,271074,279930,278844,256170
grid1_cycle3_run11,272154,279930,256602,264378,279924,264372,272148,256596,271722,271506,278628,263730,270858,278634,270852,263946,271938,270426,279498,255306
grid1_cycle4_run11,264378,279930,272154,271506,264372,263730,271722,279924,263946,279282,279276,270858,279498,271500,263724,279066,272148,263082,270426,264162
grid1_cycle5_run11,264378,263946,271722,272154,263730,271506,271938,279282,264162,279498,279066,270426,271290,263082,279930,263940,279276,264372,262650,270858
grid1_cycle1_run12,271506,271722,263946,263730,279498,279282,278202,256170,270426,255954,271938,277986,270210,264162,279714,262650,256386,278418,254874,272154
grid1_cycle2_run12,264378,272154,279930,271938,264162,279714,279282,263730,271506,278634,277986,256602,271722,263946,278202,278418,279498,256386,255954,270210
grid1_cycle3_run12,279714,279498,271938,271722,264162,263946,264378,279930,272154,278202,278418,279282,278634,271506,270426,256386,256170,262650,263730,256602
grid1_cycle4_run12,263946,271722,271938,264378,271506,263730,264162,272154,279282,271074,277986,263298,270210,279930,279498,262434,271290,279714,256170,263292
grid1_cycle5_run12,263946,263730,256170,279930,277986,278634,278202,271506,264378,264162,263298,270210,264156,255954,263292,278418,278412,279714,279282,256602
grid1_cycle1_run13,279282,263730,271506,279276,271500,270210,262434,263724,279066,277986,271290,264378,278850,263514,263946,272154,264162,271722,255954,271074
grid1_cycle2_run13,278850,263298,279066,279282,255522,271074,279498,279930,279714,263514,277770,277986,263730,263946,278202,271290,264378,262002,264162,271722
grid1_cycle3_run13,263298,264378,262002,264162,263514,263946,263730,278850,279930,262434,255522,272154,262650,271074,279714,262218,278634,263082,262866,271938
grid1_cycle4_run13,263298,264162,263946,255522,263514,256386,264378,256170,263730,279714,255738,256602,279930,279498,278850,271074,271938,279066,279282,272154
grid1_cycle5_run13,263298,255522,263514,264162,264378,271074,278850,263946,263730,279930,279714,255738,262002,256386,279066,256602,277554,256170,279498,272154
grid1_cycle1_run14,279066,279930,279282,279714,277770,278850,271290,277986,279498,263298,263514,255738,255522,272154,269994,278418,264378,262218,271074,256602
grid1_cycle2_run14,279930,279066,279060,271290,279714,279924,279498,279918,279708,279054,279702,272154,279282,278850,279492,271284,279276,279486,271062,271074
grid1_cycle3_run14,279066,271290,279060,279498,279714,278850,279930,277770,271722,279282,272154,271284,264378,263946,271074,271938,269994,264162,277764,279492
grid1_cycle4_run14,279066,279498,279282,271290,279714,279930,278850,263298,271074,271722,271506,263514,279060,271938,272154,263946,263730,264162,264378,279054
grid1_cycle5_run14,279714,279930,278850,279282,279066,279498,271938,272154,271074,271290,271506,271722,256386,264162,264378,256602,255522,263298,263730,255954
grid1_cycle1_run15,263514,279066,271290,271074,263298,278850,271938,271506,279714,271722,264162,272154,263946,264378,279498,279282,263730,279930,255738,255522
grid1_cycle2_run15,279714,279498,279930,279066,279282,278202,278418,278634,271290,278850,272154,271506,271722,271938,255738,255954,256170,256602,256386,263514
grid1_cycle3_run15,279930,279714,279066,279498,278850,279282,279924,279708,279492,278634,279918,278418,278202,279702,279486,277554,279054,279060,271290,277770
grid1_cycle4_run15,279066,279498,279714,279930,278850,271290,279282,271074,272154,271722,271938,278202,277770,263514,278418,278634,255738,277554,271506,263298
grid1_cycle5_run15,279066,279930,279714,279282,279498,278850,278634,279060,279276,278418,272154,271074,271290,278202,279708,279492,264378,277770,279054,263298
grid1_cycle1_run16,271938,271722,271506,279714,272154,264162,279930,279498,263946,279066,256386,271290,271932,264378,279282,270642,271074,263730,271716,271500
grid1_cycle2_run16,279498,279282,271506,271722,279930,279714,271938,272154,279066,278850,271290,264162,256386,263730,263946,271074,271284,256170,271500,264378
grid1_cycle3_run16,271506,271290,279282,279066,271074,271494,271500,263730,271722,278850,263514,271278,271284,271938,272154,271062,279930,263298,279270,279276
grid1_cycle4_run16,271722,279498,271506,279282,271938,279066,272154,264162,271290,263946,279714,279930,263730,263514,278850,264378,256386,271074,255090,256170
grid1_cycle5_run16,271722,263946,279498,264162,271938,279714,279066,264378,271290,256170,272154,279930,254874,263514,256386,279282,278850,263730,271506,255090
grid1_cycle1_run17,271938,272154,279282,271722,279498,271506,279714,279930,256170,263946,264378,256602,279066,271290,256386,264162,278850,271074,263730,271932
grid1_cycle2_run17,279930,279924,272154,272148,256602,279492,279498,256596,264378,256170,264372,278634,256164,271716,271722,279276,279282,278628,279714,279708
grid1_cycle3_run17,272154,271722,279498,279282,256602,279930,271938,264378,256170,279714,271506,263946,272148,256386,279066,264162,255738,278850,279924,263514
grid1_cycle4_run17,272154,271722,279498,264378,256602,271938,279930,263946,271506,256170,279282,279714,272148,271716,263514,263298,279492,270858,271290,271074
grid1_cycle5_run17,272154,279498,271722,271938,279714,279282,271506,279930,263298,264378,256602,263514,263946,272148,256170,263730,279492,278850,271716,271932
grid1_cycle1_run18,264162,256386,264378,256380,264156,279708,263946,264372,279060,279924,256170,256164,278844,279276,263940,279492,279714,255732,279930,255948
grid1_cycle2_run18,264162,256602,271938,256386,279714,263730,263514,263946,279282,278418,271722,279498,270642,271506,256170,262866,279930,263298,272154,264378
grid1_cycle3_run18,279714,271938,278850,279498,279282,264162,279066,279930,256602,278418,271722,271074,271506,271290,270642,272154,256386,263946,279276,278634
grid1_cycle4_run18,279714,279498,278850,271938,279282,279066,264162,278418,263298,279930,271074,271506,271290,270642,256602,271722,263730,263514,263946,256386
grid1_cycle5_run18,279714,279498,271938,271290,278850,279282,279066,271074,263514,271506,264162,271722,263298,278418,270642,263730,256602,278202,262866,263946
grid1_cycle1_run19,263730,255954,264162,271506,256386,263724,255948,262434,263514,262218,271500,271938,264156,270210,279282,254658,271290,255738,278850,256380
grid1_cycle2_run19,264162,263946,262650,263730,262866,271506,256386,256170,279282,270210,262434,263514,255954,271290,271938,279714,254874,271722,279498,255090
grid1_cycle3_run19,263946,264162,256170,262650,256386,263730,262866,271506,255954,271938,271722,271290,270642,270426,270858,272154,279930,254874,263082,264378
grid1_cycle4_run19,264162,262866,256386,263946,256170,255090,264378,262650,263082,254874,256602,279714,255306,278418,279930,278634,271938,270642,255954,263730
grid1_cycle5_run19,264162,263946,262650,256170,254874,256386,279930,270210,270858,263082,264378,256602,263730,270426,262434,255954,263940,279714,270642,262866
grid1_cycle1_run20,263514,263508,271290,271284,263730,271506,271074,271068,263298,263292,263724,271500,255732,263502,271278,255738,264378,263946,255954,272154
grid1_cycle2_run20,272148,279924,270852,271932,272154,264372,264156,271716,263724,270858,262434,263940,272142,263730,279930,263076,271500,262860,262428,279708
grid1_cycle3_run20,264372,263076,263730,262434,264156,262860,272148,270852,271932,270636,255954,254658,256596,255300,256380,255084,279924,278628,278412,279708
grid1_cycle4_run20,272148,272142,279924,279918,272154,264372,270852,264366,279930,278628,264378,263082,270846,263076,271932,271926,278622,279702,279708,263070
grid1_cycle5_run20,272148,264372,272154,264378,279924,272142,279930,263730,279918,271506,270852,278850,279066,271932,264366,263724,271290,279060,271500,270858
grid1_cycle1_run21,271290,271074,278634,278418,278202,271506,271722,269994,277554,269778,277770,271938,277986,270426,271500,278850,279066,270642,270210,271716
grid1_cycle2_run21,271506,271290,279282,279066,263514,263730,271074,255738,255954,278850,263298,255522,269994,270210,277770,277986,262218,271722,262434,270426
grid1_cycle3_run21,279498,279282,279714,279066,271722,256386,279930,271506,263946,278202,264162,256170,263730,278850,256602,271290,271938,278418,255954,255738
grid1_cycle4_run21,279498,279282,271722,271506,279066,272154,271938,271290,279930,279714,278202,277986,277770,270426,270210,269994,256602,256386,270858,270642
grid1_cycle5_run21,271722,279498,279714,272154,279930,271938,279282,279066,271506,271290,270858,270642,278418,270426,278202,278634,270210,277986,277770,269994
grid1_cycle1_run22,279930,264378,271938,279714,264162,272154,271506,271722,279498,270210,271290,263082,263946,270858,271074,269994,263730,269778,262434,270642
grid1_cycle2_run22,271722,272154,279930,279498,271938,271506,279714,263946,264378,271290,279282,271074,271716,256170,270426,279924,270858,279066,279492,278634
grid1_cycle3_run22,279930,279498,279714,256170,255954,271722,256602,272154,278634,279282,255738,271938,256386,278202,279066,279924,271506,278418,255522,263946
grid1_cycle4_run22,279498,271722,279930,272154,279282,279492,271506,279714,279924,271938,279276,279708,271716,279060,272148,279066,271500,271932,271290,271284
grid1_cycle5_run22,279498,271722,279492,278418,279282,279930,272154,278634,279066,279714,271716,263946,271938,270858,270642,271506,271290,278202,277986,277770
grid1_cycle1_run23,272154,264378,271938,256602,271506,271722,272148,271290,264372,264162,272142,279924,264366,279930,279918,263946,256596,256590,256386,263730
grid1_cycle2_run23,279492,271716,279498,271722,279708,279924,279486,279276,271932,271506,279282,271500,271290,279060,279066,272148,264156,271284,271710,279714
grid1_cycle3_run23,279498,279492,271722,279282,271506,279066,271290,279714,278850,279930,271074,271716,279276,279060,271938,263946,279708,264378,263730,272154
grid1_cycle4_run23,279492,279498,271722,271290,271506,271938,271716,279714,279066,279276,279282,279060,271074,263940,279708,271500,278850,278202,256380,279930
grid1_cycle5_run23,279066,279498,279282,271290,279714,271722,271506,271938,279492,279060,264378,279276,264162,272154,263514,279930,271716,271284,279708,263946
grid1_cycle1_run24,256386,264162,271938,271506,256602,279714,279282,264378,271722,263946,263730,279498,272154,256170,271290,279066,279930,255954,262866,263514
grid1_cycle2_run24,279498,279282,263946,263730,271722,271506,279714,279930,264378,264162,272154,271938,279066,263298,263514,271074,271290,256170,256386,256602
grid1_cycle3_run24,271722,271938,271506,279498,263946,279282,272154,263730,279714,264162,256170,256386,271290,270426,271074,270642,262650,264378,279066,278202
grid1_cycle4_run24,263946,271722,271506,264162,264378,271938,279282,279498,263730,272154,279714,271290,271074,256170,256386,279930,256602,262650,262866,263082
grid1_cycle5_run24,271506,271722,271290,263946,263730,271938,263514,271074,264162,279282,279498,279066,263298,279714,256170,272154,256386,278850,264378,270426
grid1_cycle1_run25,270852,269988,271284,270636,262212,263508,262860,271932,270204,271500,270420,271716,264156,272148,271278,269982,262644,263724,263940,262428
grid1_cycle2_run25,264378,263730,264162,263946,263724,272154,264156,263940,263514,263508,264372,271290,271284,271506,271500,263298,271722,279930,263292,271716
grid1_cycle3_run25,279930,264378,256602,277770,278634,264372,263082,263724,279276,279924,279066,263508,272154,263514,279282,277554,262218,277764,271284,271290
grid1_cycle4_run25,263508,263724,279930,264378,263514,279060,263940,264156,279066,279708,264372,263730,279276,279924,272154,279492,279714,278634,271284,279282
grid1_cycle5_run25,263508,263514,263724,263940,264372,279930,264156,264378,256602,263292,279066,279714,255738,279498,263946,255948,256164,263730,264162,271290
grid1_cycle1_run26,263946,264162,263514,264378,263730,279498,279714,279930,271722,279066,279282,271938,271290,272154,271506,264156,263940,264372,279492,262218
grid1_cycle2_run26,263514,263730,271506,263946,264162,271722,271290,271938,279282,279714,279498,264378,254874,271716,263508,271500,262218,272154,255090,271932
grid1_cycle3_run26,254658,263730,263514,264378,279282,262434,279276,263946,279924,254442,264162,255306,279714,279930,262866,279708,279498,270642,254874,271506
grid1_cycle4_run26,263514,263730,264162,264378,263298,279930,271932,279708,264156,263082,279924,272154,272148,279714,271938,262434,263946,262866,278634,263724
grid1_cycle5_run26,263514,264162,279714,264378,271938,271290,263730,263946,279930,279066,271506,272154,271722,263298,279282,279498,279702,263502,263286,279708
grid1_cycle1_run27,271074,271290,263298,263514,256170,272154,264378,256602,271938,264162,279066,256386,279930,270858,255522,278634,255738,263082,263946,271722
grid1_cycle2_run27,256170,256602,263298,264162,271074,263730,256386,279714,263514,263946,264378,271290,255954,255522,279282,279930,279498,279066,255738,271068
grid1_cycle3_run27,264378,263946,263298,263514,264162,263082,263730,271074,278850,279066,279498,256602,271290,256170,262866,272154,271722,279930,279714,279282
grid1_cycle4_run27,279282,256170,263946,264162,279066,263730,271074,263298,264378,271506,279498,279714,263514,256602,271938,279930,256386,271722,272154,271290
grid1_cycle5_run27,263730,263946,264162,264378,256170,255954,279282,271074,271506,279066,279498,256386,279714,263298,279930,263514,256602,271290,271722,271938
grid1_cycle1_run28,278850,278844,271074,271068,279060,271284,277770,277764,269994,279066,277554,278634,271290,269988,277986,270858,269778,278418,270642,270210
grid1_cycle2_run28,271074,271068,271290,271284,271506,271722,278850,271500,262002,254226,271716,262434,278844,261996,262218,271938,254658,279066,262650,269778
grid1_cycle3_run28,277554,269778,271074,278850,269772,271068,277548,254226,278844,262002,271290,269994,269988,271506,263298,271284,277770,279066,255522,254220
grid1_cycle4_run28,271074,271722,271506,278850,271068,255516,279498,279066,271938,279282,271290,263292,255948,271500,270210,271284,271716,254226,270426,256164
grid1_cycle5_run28,271506,278850,271722,271074,271068,271500,277554,269778,254226,279282,271938,279066,271716,255948,262002,262434,256596,271284,271932,278844
grid1_cycle1_run29,256386,279714,271938,255954,264162,279282,256170,263730,279930,271506,272154,256380,263946,279276,263724,279498,271722,279066,278850,264378
grid1_cycle2_run29,271938,271506,272154,279282,279714,279930,263730,271500,279276,264162,271722,271290,279066,256386,263724,278850,279498,255954,271074,264378
grid1_cycle3_run29,271938,279714,271506,264162,271722,279282,279498,263730,263946,272154,278850,279930,279066,278838,278844,271932,279708,271290,271926,264156
grid1_cycle4_run29,279282,271506,263730,271938,279714,263724,279930,264156,264162,272154,271932,279498,255954,279276,272148,271500,271722,264372,263940,279708
grid1_cycle5_run29,279282,256386,271506,271938,279930,279714,272154,255954,264162,263730,279498,271722,271500,272148,271932,256602,279276,256170,279924,264156
grid2_cycle1_run0,269988,269994,269996,269997,269998,269999,270204,270205,270207,270208,270209,270210,270211,270212,270213,270214,270215,269995,270206,269993
grid2_cycle2_run0,262218,269994,254442,262212,269988,254436,277770,263514,271290,262200,269976,277764,263508,271284,254424,255738,262434,262650,270210,270426
grid2_cycle3_run0,271494,271278,255942,255726,271290,271506,271500,271284,277758,276462,255954,263718,255948,270198,255738,253350,279054,271488,269982,277974
grid2_cycle4_run0,264162,256386,271938,272154,279714,256602,264156,264378,279930,271722,271932,263946,271290,263730,256380,271506,263514,256170,262866,279708
grid2_cycle5_run0,271938,272154,271932,279714,271722,272148,264162,272142,271506,271290,256386,256380,271074,263946,264156,279498,272136,271716,271284,279282
grid2_cycle1_run1,279708,279492,256164,248388,240612,271716,263940,256380,248604,240828,271932,264156,278412,278196,254868,247092,239316,254874,279672,247098
grid2_cycle2_run1,279456,279492,271680,279924,279708,271716,256164,256128,271932,272148,263904,279888,279672,263940,271896,272112,279420,271644,279462,256170
grid2_cycle3_run1,256386,256602,256380,264156,264162,256596,279708,264372,271932,264378,279924,272148,271938,263940,279714,256170,271716,272154,279930,263946
grid2_cycle4_run1,264162,264156,264378,264372,263940,263946,263724,263730,263508,256380,263514,256386,256596,262644,256170,256164,279708,262650,256602,263292
grid2_cycle5_run1,264162,264378,264156,263946,263730,264372,263940,263724,279714,256386,263514,262866,263082,271938,279708,263508,279930,256380,278418,271722
grid2_cycle1_run2,256162,256159,240606,240607,240608,240609,240610,240611,256161,256158,256160,248382,248383,248384,248385,248386,248387,256163,256141,240603
grid2_cycle2_run2,271932,271896,270636,272148,272112,256380,271464,271032,271248,264156,271884,271890,271920,271680,270852,271500,264120,271068,271284,270600
grid2_cycle3_run2,264156,262860,264162,262866,271938,264150,270642,279714,271932,262854,271722,279708,270636,264120,278418,270426,279498,264126,271716,278412
grid2_cycle4_run2,271722,270426,271506,270210,271290,271938,270642,271500,269994,272154,270858,279498,278202,271284,279282,277986,271716,270204,271074,279066
grid2_cycle5_run2,271722,271506,271290,270210,271074,270426,269994,271500,269778,271716,270204,271284,269988,270420,271068,272154,271938,270858,270642,269772
grid2_cycle1_run3,269988,277554,269772,269778,277764,277770,277548,269994,279060,271068,279066,278850,271074,278844,271284,271290,246666,246660,254226,254220
grid2_cycle2_run3,269988,269772,278412,270636,279708,269994,270204,269778,271932,277764,277548,270420,271284,271290,278196,262212,261996,271068,271074,254436
grid2_cycle3_run3,264156,262866,264162,262860,279492,270636,271932,270642,262650,279708,279714,254226,271938,279498,270426,278202,263946,278196,269778,254442
grid2_cycle4_run3,271722,263946,256170,271938,279498,264162,256386,271506,271074,271290,263730,255738,255954,255522,263514,278850,271716,263298,279714,279282
grid2_cycle5_run3,271722,271938,263946,271074,264162,278850,256170,279498,256386,271716,271290,271506,263298,279930,271932,279714,272154,255522,271068,271500
grid2_cycle1_run4,256314,264090,256350,256386,264126,264162,262866,255018,262794,255054,262830,255090,263442,263658,264114,264108,256332,256368,264084,256344
grid2_cycle2_run4,255090,262866,254874,262650,247314,270642,278418,277548,254226,269772,254220,278202,261996,262002,247098,270426,254658,254868,254652,262644
grid2_cycle3_run4,262866,262650,255090,270642,254874,278418,263082,270426,278202,262644,270420,270858,262428,270204,262860,278634,262434,262212,269988,278196
grid2_cycle4_run4,263298,263514,263730,279498,279282,263946,278850,279492,264162,271722,271506,279066,271074,255954,263292,279714,255738,256170,262002,262866
grid2_cycle5_run4,263298,263730,263514,279498,278850,279282,279492,263292,279066,278202,263724,278844,263946,263508,278196,279276,279060,255954,271722,263940
grid2_cycle1_run5,268476,269772,268440,269736,276252,277548,276216,277512,268692,269124,269988,270420,268656,269952,269088,270384,268908,270204,261780,268872
grid2_cycle2_run5,271938,264378,271932,272154,272148,264156,264162,264372,271722,271716,263940,263946,279708,279714,279924,279930,279492,279498,270858,270636
grid2_cycle3_run5,272154,271938,279930,272148,279714,271722,279924,264378,271932,279708,279498,264162,271716,264372,279492,263946,264156,263940,271506,278634
grid2_cycle4_run5,272154,279498,279282,271506,271722,279930,264378,271938,278850,279714,264162,263730,271074,263946,263298,256602,256386,279492,255954,279276
grid2_cycle5_run5,272154,271938,271506,279282,279930,279714,279498,271722,264378,264162,263730,263946,278850,279066,256602,271290,256386,270210,255954,277986
grid2_cycle1_run6,272148,271932,271896,272112,265416,269520,268008,268224,266928,266712,265632,269304,279924,279708,279888,279672,270816,270600,272076,271860
grid2_cycle2_run6,263298,271074,263292,271068,216642,216636,263286,276210,271062,255522,255516,272148,276174,272154,277554,276246,264378,264372,277548,216630
grid2_cycle3_run6,279924,272148,264372,279930,272154,264378,279894,272118,279888,272112,264342,256566,264156,264336,279708,271932,279918,272142,264162,256350
grid2_cycle4_run6,279930,272154,263946,264162,264378,279924,272148,271722,279498,263730,271716,279492,264372,271938,279714,263940,263724,256602,271500,271506
grid2_cycle5_run6,272154,279930,271722,271938,263946,279498,264162,272148,279924,271716,279714,264378,279492,263730,271932,271506,263940,263724,279708,271500
grid2_cycle1_run7,278850,279066,279030,278814,278994,278778,271074,271290,263514,263298,271254,271218,271002,271038,279714,240186,239970,255738,247962,247746
grid2_cycle2_run7,271074,263298,278850,271056,263280,278832,271290,263514,279066,269778,262002,277554,272136,264360,260688,268464,276240,271272,263496,279048
grid2_cycle3_run7,263514,262218,269994,271290,263730,269988,262434,262212,263946,271284,269982,256386,263508,262206,256602,270210,271506,256584,262650,255288
grid2_cycle4_run7,263298,278850,271074,279714,271938,264162,271722,272154,279930,279498,271290,263946,279066,263514,255522,264378,263730,271506,279282,271716
grid2_cycle5_run7,279498,271722,271074,263298,263946,279930,279714,271938,278850,272154,264162,271290,264378,279066,279282,271506,263514,263730,255522,279492
grid2_cycle1_run8,254172,254388,207516,207732,254136,254352,207480,207696,255684,254424,209028,255648,207768,255468,208812,208992,254208,207552,255432,255720
grid2_cycle2_run8,263082,262650,264162,263946,264378,262434,262866,263730,255054,255270,254838,255306,254658,254622,254874,255090,263298,263514,262218,262002
grid2_cycle3_run8,263082,262866,262650,264378,270858,262434,278634,264162,262218,272154,279930,255306,263076,262002,271938,263946,255090,254874,279714,263730
grid2_cycle4_run8,271722,271506,263946,272154,264378,263730,279498,279930,271938,264162,279282,279714,263082,262650,270426,270858,262434,278634,270210,271290
grid2_cycle5_run8,271506,263730,264378,263946,271722,279498,279282,264162,272154,271938,279930,279714,263082,262650,262866,270426,262434,270858,270642,278202
grid2_cycle1_run9,279935,185323,185325,185326,185327,186612,186613,186614,186615,186616,186617,186618,186619,186620,186621,186622,186623,219012,219013,219014
grid2_cycle2_run9,269988,269994,269952,269958,269772,271248,268692,269778,269736,270852,271254,268698,271284,269742,270858,268656,270204,271290,271032,268662
grid2_cycle3_run9,270852,270858,269778,270210,271074,271506,270204,272148,271500,269772,271068,272154,269994,271290,269742,271038,269988,270174,271470,271284
grid2_cycle4_run9,271938,264378,272154,263298,271722,264162,271290,263730,271506,263946,271074,263514,279066,279282,264372,279498,279930,270858,272148,278850
grid2_cycle5_run9,264378,272154,279930,264162,271938,279714,279282,279498,263946,278850,271722,271506,279066,263730,264372,271074,262866,263082,272148,271290
grid2_cycle1_run10,279935,238238,238027,238028,238029,238030,238031,238236,238237,238239,237598,238240,238241,238242,238243,238244,238245,238246,238026,238025
grid2_cycle2_run10,254436,262218,264378,256596,254652,260922,254220,262434,254442,279930,262002,277770,262212,269994,254868,261138,272154,276474,263514,263730
grid2_cycle3_run10,271938,264162,279714,279930,264378,272154,271074,263298,278850,271932,279708,264156,263730,263514,263946,271290,271506,271722,279282,279498
grid2_cycle4_run10,279714,256386,264162,256170,271938,263946,264378,272154,271722,279498,255522,279930,255954,255738,271506,256602,279282,263298,263730,278850
grid2_cycle5_run10,279714,271938,264162,264378,256386,272154,279930,279498,271722,263946,279282,256602,263730,271506,270642,263298,256170,278418,262866,270858
grid2_cycle1_run11,271902,279246,271470,269778,270606,277770,278166,278382,263946,271686,263730,271038,261966,279462,279714,278850,271074,263478,270390,262866
grid2_cycle2_run11,277986,277554,277770,277950,277518,277734,278202,278166,277980,277974,278418,277764,277548,277758,277542,278382,277944,277938,277728,277512
grid2_cycle3_run11,270210,277986,270426,278202,270642,269994,278418,277770,278634,277950,270858,270174,271290,271074,270390,278166,278850,279066,271506,270606
grid2_cycle4_run11,279930,279924,279714,272154,279708,278418,278634,279498,272148,271938,264378,278202,279492,279066,256602,270858,271932,279282,264372,264162
grid2_cycle5_run11,279930,272154,279924,279714,279282,271290,279066,271074,279498,278850,264378,256602,272148,271938,271722,279708,271506,279276,271284,279060
grid2_cycle1_run12,261990,262206,263718,262422,263286,263502,271494,271062,271278,262290,262326,262254,262542,262506,262470,254430,254214,262362,263766,263802
grid2_cycle2_run12,271494,263718,271074,279270,269778,255942,278850,271506,279282,263934,277554,271710,256158,279486,271278,271062,263502,271722,269766,279054
grid2_cycle3_run12,263514,263298,263730,263508,279282,263292,271290,263946,271506,279498,263724,279066,279276,271074,262218,262212,271284,278850,279714,262002
grid2_cycle4_run12,263298,263946,263514,271722,271074,263730,271290,264162,271938,271506,255522,279498,256170,255738,278850,279714,255954,256386,279066,279282
grid2_cycle5_run12,271722,271074,271938,263298,279498,278850,279714,263946,264162,263514,263730,271290,271506,255522,279282,279066,270642,272154,278838,270426
grid2_cycle1_run13,77574,169464,75846,75840,75834,75828,75822,75816,169404,169410,169416,169422,169428,169434,169440,169446,169452,75852,75858,75864
grid2_cycle2_run13,215910,262566,231462,216126,216342,215874,262350,215694,262314,262782,262998,262530,215658,231678,231894,231426,223686,216306,216090,215946
grid2_cycle3_run13,270822,272118,263046,269526,264342,270174,270390,261750,270606,271470,271686,222870,268878,271902,269094,224166,269310,253974,215094,262398
grid2_cycle4_run13,256566,256350,256602,264342,272118,256386,264126,279930,264378,271902,272154,279714,279894,255270,271938,255306,279678,264162,255054,263046
grid2_cycle5_run13,264342,271074,256152,278850,269778,256566,256350,263946,256170,264126,271722,272118,271506,255522,263298,270210,277554,279282,254226,262650
grid2_cycle1_run14,278700,278694,278670,232008,232002,278742,278658,232086,232050,278664,278736,232038,232074,278730,278706,232014,232080,232044,278772,232122
grid2_cycle2_run14,279714,279678,279702,279708,279060,278418,278382,278406,279054,277764,278412,279066,277758,277770,279030,278850,279930,279894,277734,277554
grid2_cycle3_run14,277758,279054,277770,279066,277764,279060,279918,279702,278406,278622,277722,277734,277728,279486,278190,278370,278586,279018,279030,278154
grid2_cycle4_run14,278418,278202,279714,279498,279066,278634,279930,278850,279282,279708,279060,279054,278412,279492,279924,271938,271290,271722,278628,278196
grid2_cycle5_run14,279714,271938,279498,271722,256386,255954,256170,278418,271506,279930,278634,279282,256602,270642,264162,272154,263946,270858,279708,255306
grid2_cycle1_run15,255654,240102,247878,255438,247662,239886,255690,240138,247914,247866,240096,247860,255648,247872,240084,240090,255642,255636,247698,255474
grid2_cycle2_run15,255666,255450,255882,263442,263658,263226,255660,255654,255648,255438,255432,255738,255702,255444,255522,255486,255954,255918,263436,263430
grid2_cycle3_run15,263292,255516,263508,255732,256596,264372,264156,271068,263724,255948,278844,256164,263940,256380,271284,279060,263298,263730,255522,264162
