,0
grid0_cycle1_run0,0.47884989531264266
grid0_cycle2_run0,0.7222108319490593
grid0_cycle3_run0,0.9159227155274808
grid0_cycle4_run0,0.9242589605830946
grid0_cycle5_run0,0.9358089924410351
grid0_cycle1_run1,0.48426525133983933
grid0_cycle2_run1,0.7618160535508454
grid0_cycle3_run1,0.84279793317312
grid0_cycle4_run1,0.8441838034085954
grid0_cycle5_run1,0.8450733720447782
grid0_cycle1_run2,0.24081611181435755
grid0_cycle2_run2,0.8558450169133516
grid0_cycle3_run2,0.8774389847609303
grid0_cycle4_run2,0.8796733913594219
grid0_cycle5_run2,0.8686260479811191
grid0_cycle1_run3,0.684051543134947
grid0_cycle2_run3,0.5909866082909765
grid0_cycle3_run3,0.8414726157598117
grid0_cycle4_run3,0.8570804905393132
grid0_cycle5_run3,0.8432319201959095
grid0_cycle1_run4,0.6120276168476175
grid0_cycle2_run4,0.6959431017176143
grid0_cycle3_run4,0.7900945077804858
grid0_cycle4_run4,0.866950108689437
grid0_cycle5_run4,0.8368320939051264
grid0_cycle1_run5,0.46305658528791727
grid0_cycle2_run5,0.6086201343763925
grid0_cycle3_run5,0.8628182244223227
grid0_cycle4_run5,0.9027105685166583
grid0_cycle5_run5,0.9185881801265314
grid0_cycle1_run6,0.22512501879309124
grid0_cycle2_run6,0.7310600964172796
grid0_cycle3_run6,0.7920521297813297
grid0_cycle4_run6,0.8172919137659534
grid0_cycle5_run6,0.8481778927108086
grid0_cycle1_run7,0.7407293211186373
grid0_cycle2_run7,0.7707409561350257
grid0_cycle3_run7,0.8501061242239266
grid0_cycle4_run7,0.8332828556659515
grid0_cycle5_run7,0.8794334193812213
grid0_cycle1_run8,0.3719587476192664
grid0_cycle2_run8,0.681909939970275
grid0_cycle3_run8,0.8165950328523399
grid0_cycle4_run8,0.8634664049370657
grid0_cycle5_run8,0.897090753590214
grid0_cycle1_run9,0.29318607575893635
grid0_cycle2_run9,0.7557295426312213
grid0_cycle3_run9,0.8474190275664635
grid0_cycle4_run9,0.8659483900905773
grid0_cycle5_run9,0.888620735078442
grid0_cycle1_run10,0.48079817996316315
grid0_cycle2_run10,0.7129444690763196
grid0_cycle3_run10,0.7717913340838177
grid0_cycle4_run10,0.8607520348304535
grid0_cycle5_run10,0.8783511617433206
grid0_cycle1_run11,0.6070260298977371
grid0_cycle2_run11,0.7960955619623105
grid0_cycle3_run11,0.7586038979047242
grid0_cycle4_run11,0.8747296091215103
grid0_cycle5_run11,0.8903574873226092
grid0_cycle1_run12,0.41149332446270287
grid0_cycle2_run12,0.8210068792208312
grid0_cycle3_run12,0.8211239593916856
grid0_cycle4_run12,0.8111860183844817
grid0_cycle5_run12,0.8815641449472693
grid0_cycle1_run13,0.34590905877671957
grid0_cycle2_run13,0.7897144632227753
grid0_cycle3_run13,0.846621856841603
grid0_cycle4_run13,0.8830234758936617
grid0_cycle5_run13,0.8483920377808774
grid0_cycle1_run14,0.42295185718715717
grid0_cycle2_run14,0.7886822839617583
grid0_cycle3_run14,0.8378249168955832
grid0_cycle4_run14,0.852551987511436
grid0_cycle5_run14,0.8658993417586681
grid0_cycle1_run15,0.626655520988327
grid0_cycle2_run15,0.6408733122570864
grid0_cycle3_run15,0.7307964379485
grid0_cycle4_run15,0.8338454693152192
grid0_cycle5_run15,0.811307789803212
grid0_cycle1_run16,0.4331421479581522
grid0_cycle2_run16,0.6416344434307732
grid0_cycle3_run16,0.7744230164017291
grid0_cycle4_run16,0.8577750485634064
grid0_cycle5_run16,0.877442022109301
grid0_cycle1_run17,0.4816331007057906
grid0_cycle2_run17,0.7765040697031668
grid0_cycle3_run17,0.781563360718243
grid0_cycle4_run17,0.8324477389320014
grid0_cycle5_run17,0.8443804166017843
grid0_cycle1_run18,0.6747521115857302
grid0_cycle2_run18,0.8335442732821735
grid0_cycle3_run18,0.7085361827982369
grid0_cycle4_run18,0.8234158698456395
grid0_cycle5_run18,0.8769129418529242
grid0_cycle1_run19,0.7682578848988141
grid0_cycle2_run19,0.8231416355761378
grid0_cycle3_run19,0.8689129749853024
grid0_cycle4_run19,0.8615164833571709
grid0_cycle5_run19,0.8940565467792061
grid0_cycle1_run20,0.21142072135288756
grid0_cycle2_run20,0.7517445326494011
grid0_cycle3_run20,0.7897265549550142
grid0_cycle4_run20,0.8396410598246247
grid0_cycle5_run20,0.8130670884611304
grid0_cycle1_run21,0.5447809976803749
grid0_cycle2_run21,0.743032019992005
grid0_cycle3_run21,0.8404302040230412
grid0_cycle4_run21,0.8325258669634386
grid0_cycle5_run21,0.8170139422297475
grid0_cycle1_run22,0.2878203994907938
grid0_cycle2_run22,0.6751398868628464
grid0_cycle3_run22,0.7996101112821572
grid0_cycle4_run22,0.7058578859790287
grid0_cycle5_run22,0.8659736677384591
grid0_cycle1_run23,0.5222420991118054
grid0_cycle2_run23,0.8339557099256986
grid0_cycle3_run23,0.8509076648852056
grid0_cycle4_run23,0.8699717449933307
grid0_cycle5_run23,0.867573318898279
grid0_cycle1_run24,0.3826719063769614
grid0_cycle2_run24,0.7492200612749644
grid0_cycle3_run24,0.8804203653141058
grid0_cycle4_run24,0.8614617423013623
grid0_cycle5_run24,0.9007053147818576
grid0_cycle1_run25,0.5762010168431597
grid0_cycle2_run25,0.6733177252557918
grid0_cycle3_run25,0.7294868448921059
grid0_cycle4_run25,0.8627532741956295
grid0_cycle5_run25,0.9087851072979348
grid0_cycle1_run26,0.3827613672872242
grid0_cycle2_run26,0.8148278734466234
grid0_cycle3_run26,0.8478603604913816
grid0_cycle4_run26,0.8568491919286466
grid0_cycle5_run26,0.8874823270832312
grid0_cycle1_run27,0.6587242706222431
grid0_cycle2_run27,0.8253221212734885
