,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
grid0_cycle5_run21,262650,263946,264162,270642,271722,264378,271506,262866,262434,272154,262002,269778,263514,263082,270210,263730,270858,263298,271938,262218
grid0_cycle1_run22,262428,263724,271500,277980,270204,279276,262212,263508,269988,277764,279060,271284,255948,254652,254436,255732,279492,278196,262644,263940
grid0_cycle2_run22,278628,278622,279924,279918,270852,272148,263076,264372,270846,278616,272142,279912,278592,279888,278634,279882,278586,279930,263070,255300
grid0_cycle3_run22,278628,279924,255300,278634,256596,279930,270852,272148,263076,279918,264372,255306,279888,278622,256602,270858,256590,278592,272154,263082
grid0_cycle4_run22,279708,279924,278628,278412,279276,277980,279492,278196,278634,278418,279930,279714,279888,279672,278592,278376,278202,277986,279498,279282
grid0_cycle5_run22,279498,278412,279276,277554,277548,279492,278634,277980,278628,277986,279066,279060,279708,279714,278418,279282,277770,277764,279924,278850
grid0_cycle1_run23,271494,279270,271500,271506,279276,279282,271710,271926,272142,279486,271716,271722,279702,279918,271932,271938,272154,272148,279492,279498
grid0_cycle2_run23,224850,224634,271506,232626,224814,271290,223554,232410,224844,224838,223338,224832,279282,224778,271470,232608,271494,271500,270210,224628
grid0_cycle3_run23,271506,279282,279246,271470,271500,271458,279240,279276,271464,279270,271494,279234,263694,263730,279462,271686,279498,271722,279264,279228
grid0_cycle4_run23,277302,279882,279846,272100,272070,279852,272106,272112,279858,272064,272118,272136,272142,272148,272154,269472,269478,269484,269490,278628
grid0_cycle5_run23,271248,279462,255738,255732,255702,255696,255522,255516,255486,271506,255480,279678,271500,278808,279672,271938,271074,279240,279246,271932
grid0_cycle1_run24,270174,269958,262398,262182,269742,277950,277734,271470,271254,254622,261966,263694,277518,263478,271038,254406,279246,279030,268878,268662
grid0_cycle2_run24,277986,277770,270210,269994,269958,277734,277950,270174,262218,262434,262398,262182,270390,278166,270426,278202,269742,277518,277554,269778
grid0_cycle3_run24,279282,271506,279066,271074,271290,278850,277770,270210,268482,276690,269994,277986,268914,268698,269778,277554,276258,276474,263514,263730
grid0_cycle4_run24,277986,263946,262650,279282,269994,278202,279066,277770,262218,271506,263514,279498,271722,270210,271290,263730,270426,262434,278634,264378
grid0_cycle5_run24,277980,269772,261570,269124,261348,276900,276906,262866,261354,260706,260700,278844,271716,270852,276684,264378,279498,264372,268482,262434
grid0_cycle1_run25,278850,277554,279498,278202,279282,279714,277986,278418,279930,279066,278634,277770,278778,277482,278814,263298,277518,279462,279210,279426
grid0_cycle2_run25,279930,278634,278418,279714,278202,277770,279066,277986,279282,277554,278850,279498,279918,279912,278610,278616,279906,278622,279702,279696
grid0_cycle3_run25,277554,278628,278634,269778,270858,270852,277980,277986,277548,270204,270210,262002,269772,278412,278418,277764,277770,270642,270636,269988
grid0_cycle4_run25,271722,279066,279282,271938,272154,271506,263730,256386,279714,256602,255738,271290,264378,256170,264162,263946,255954,279930,279498,263514
grid0_cycle5_run25,261996,272154,263298,255300,254436,262434,262428,278418,278412,256386,279708,256380,271500,271506,262218,262212,270642,270636,254442,263292
grid0_cycle1_run26,271686,256134,271680,279462,255486,279456,271470,263910,255918,271464,263904,256128,279246,271674,271668,271902,255522,279240,255480,256350
grid0_cycle2_run26,278808,271032,278844,271068,279672,279024,271896,278814,271248,255480,271038,278850,279456,279708,278802,263256,279240,279888,271074,271680
grid0_cycle3_run26,263298,263292,255522,255516,263514,263508,255738,263730,263946,255732,263940,263724,271074,278850,264162,255954,256170,278844,271068,263286
grid0_cycle4_run26,254616,254190,254184,254622,254400,255054,255048,254406,254832,254838,255486,255702,256128,255912,255480,256134,256344,255696,255918,256350
grid0_cycle5_run26,263946,279498,271722,256386,264162,279714,271938,256170,263292,271284,279060,271068,271932,271500,255948,264156,263508,256164,256380,278844
grid0_cycle1_run27,279714,279930,279708,279924,279492,279918,279702,279498,271938,279486,272154,271932,279276,272148,279282,279060,233058,233274,279066,233052
grid0_cycle2_run27,279672,279456,279708,279492,279678,271896,279888,279462,279714,271932,271680,279924,271902,279498,279240,271716,279894,271938,272112,271686
grid0_cycle3_run27,278850,279498,279066,279930,279714,279282,279708,279924,278844,279276,279060,279492,271290,271938,272154,271074,271722,271506,279270,278838
grid0_cycle4_run27,277986,279498,277554,279714,278202,278418,278850,279282,277770,279066,278634,279930,270210,271938,270858,271506,269994,271290,271722,270426
grid0_cycle5_run27,272148,270204,270168,269994,269988,269958,269952,269778,269772,269742,269736,279714,279708,279678,279672,279498,279492,270174,270210,279456
grid0_cycle1_run28,263286,271062,255510,278838,263292,261990,263502,263718,263250,271278,271068,255516,269766,216630,254214,263298,271494,271026,255726,263280
grid0_cycle2_run28,279282,279498,279930,279714,277986,278634,278418,278202,276690,277338,276906,277122,278850,279066,277770,277554,256170,271722,263730,263946
grid0_cycle3_run28,279282,279498,279066,279930,279714,278850,278202,277986,278634,277770,279462,279246,278418,279030,279894,277554,271722,271506,263946,263730
grid0_cycle4_run28,270414,272154,270858,271710,271716,271722,270852,270846,271506,271500,272142,270426,272148,270642,270198,270204,270636,271932,270630,271494
grid0_cycle5_run28,271722,263508,272154,278850,279498,279492,271290,271284,271938,279282,278844,279276,263946,263940,263298,264372,264378,263292,263730,263724
grid0_cycle1_run29,263082,262866,262860,263076,264162,264378,262830,263046,278418,278634,262002,263040,262824,278412,278628,264372,264156,261996,262218,262650
grid0_cycle2_run29,262854,263070,263076,262860,263082,262866,270852,270846,270630,270636,264156,264150,264372,264366,270858,270642,278628,278622,278406,278412
grid0_cycle3_run29,264366,264156,263082,263076,264372,264150,263070,264378,264162,262854,262866,262860,262644,263946,263940,263934,262650,262638,262830,262998
grid0_cycle4_run29,279282,279060,279066,278844,278850,279276,271506,271500,271068,271284,271074,271290,279270,279054,278838,263730,263292,263724,263298,263508
grid0_cycle5_run29,263262,264126,263508,263724,256380,263514,256386,263910,263226,264090,256134,256170,255480,256128,255918,264120,263220,255738,255954,263436
grid1_cycle1_run0,263730,264156,262614,269946,277950,269724,264378,279282,269730,271884,270858,269736,270642,277944,269742,263718,271704,278148,269952,263292
grid1_cycle2_run0,270852,278844,272154,277764,277980,271074,279498,278628,277986,271068,279492,272148,269994,269988,278196,270636,278202,270642,279066,279060
grid1_cycle3_run0,278418,278634,279930,278850,279714,277770,279066,277986,279498,277554,278202,279282,263298,263514,264162,263946,262218,271722,271074,263730
grid1_cycle4_run0,272148,271284,263082,263076,264378,271506,279708,279714,271716,271722,279066,262866,262860,279060,271932,271938,262650,262644,272154,262434
grid1_cycle5_run0,279480,262638,262434,271938,271932,271926,262428,271920,262422,262416,262218,262212,262206,262200,271722,271716,262002,271710,271704,261996
grid1_cycle1_run1,278202,270426,277986,270210,270858,278418,270642,278634,270174,278166,270390,277950,271506,279282,279498,271722,276690,276906,270606,270822
grid1_cycle2_run1,270426,263730,271074,263298,272154,270858,269778,271290,262866,271506,262650,262434,271938,262218,264378,262002,270210,263514,263082,270642
grid1_cycle3_run1,270174,279462,264378,263226,263910,271002,278130,262794,271038,278562,263874,271074,278598,271218,262434,263262,277986,271254,279858,278634
grid1_cycle4_run1,271272,263082,278766,271938,278760,271932,271926,271920,271902,271896,271890,271884,271866,263004,263076,263070,271860,263064,271854,271848
grid1_cycle5_run1,270354,277482,277734,279282,277914,278814,277554,269706,278382,278994,278202,279642,278598,271002,271686,270390,269922,270174,271038,270570
grid1_cycle1_run2,277536,278832,269760,277542,277752,271056,277554,279048,269766,269976,277548,278838,269778,261984,277758,278850,276240,271272,276246,277770
grid1_cycle2_run2,269778,279066,277554,263298,263514,269994,271290,271074,277770,262218,278850,262002,263730,271506,270210,279282,262434,277986,276258,260706
grid1_cycle3_run2,278850,278844,262218,262212,262002,261996,269994,269988,271068,279282,279276,271284,271290,270210,270204,262434,271500,271506,277548,277554
grid1_cycle4_run2,277512,276474,262218,262212,262182,262176,262002,277764,261996,261960,277770,279024,279030,279060,279066,261138,261132,261102,261096,260922
grid1_cycle5_run2,263292,278844,276252,268476,269772,261996,260700,271068,277548,278850,263298,268482,269778,277554,260706,276258,271074,262002,252924,255516
grid1_cycle1_run3,278850,271074,263298,277554,279714,279930,279282,279498,278634,277986,278202,278418,262002,269778,263730,263946,271938,271506,272154,271722
grid1_cycle2_run3,269766,271062,271074,271068,269778,269772,278844,278838,277542,278850,277548,277554,270630,271284,270426,270420,271278,272154,270636,270642
grid1_cycle3_run3,271074,278838,271062,271068,269766,269772,269778,278844,277554,278850,277548,277542,278832,277536,271056,269760,255516,255510,254214,263286
grid1_cycle4_run3,279480,271488,279696,277974,279276,271068,269976,269982,279282,277968,269988,269994,270642,270636,277752,272154,277758,271062,270630,277764
grid1_cycle5_run3,269760,269778,278838,278844,278832,278850,277536,277548,277554,277542,271074,269766,271068,271062,271056,269772,279054,279708,271920,279702
grid1_cycle1_run4,270642,270606,262866,262830,270636,270600,262860,262824,270570,278418,278382,270858,270822,270594,269346,270630,269310,270564,263082,263046
grid1_cycle2_run4,270600,272118,272112,271902,271896,270822,270816,270606,270642,271938,271932,270858,270852,272154,270636,272148,269304,269310,269520,269526
grid1_cycle3_run4,270822,271428,278598,270600,270606,271470,279852,277482,271464,271032,279858,271038,271434,271860,270348,279030,269958,279636,269952,278166
grid1_cycle4_run4,279450,279882,278166,277770,279708,279702,277764,278622,278370,278376,279282,277758,278382,278844,278598,277986,277980,279894,279714,279066
grid1_cycle5_run4,278154,270378,269994,279024,271470,271464,278166,279666,278814,271458,270630,279672,278628,271242,279678,271248,271254,269730,278808,269736
