,0
grid4_cycle4_run5,5
grid4_cycle5_run5,6
grid4_cycle1_run6,5
grid4_cycle2_run6,16
grid4_cycle3_run6,3
grid4_cycle4_run6,7
grid4_cycle5_run6,0
grid4_cycle1_run7,32
grid4_cycle2_run7,1
grid4_cycle3_run7,12
grid4_cycle4_run7,2
grid4_cycle5_run7,0
grid4_cycle1_run8,42
grid4_cycle2_run8,6
grid4_cycle3_run8,3
grid4_cycle4_run8,5
grid4_cycle5_run8,0
grid4_cycle1_run9,15
grid4_cycle2_run9,0
grid4_cycle3_run9,8
grid4_cycle4_run9,6
grid4_cycle5_run9,2
grid5_cycle1_run0,59
grid5_cycle2_run0,10
grid5_cycle3_run0,2
grid5_cycle4_run0,10
grid5_cycle5_run0,4
grid5_cycle1_run1,25
grid5_cycle2_run1,8
grid5_cycle3_run1,7
grid5_cycle4_run1,12
grid5_cycle5_run1,6
grid5_cycle1_run2,6
grid5_cycle2_run2,17
grid5_cycle3_run2,9
grid5_cycle4_run2,15
grid5_cycle5_run2,11
grid5_cycle1_run3,55
grid5_cycle2_run3,16
grid5_cycle3_run3,4
grid5_cycle4_run3,2
grid5_cycle5_run3,6
grid5_cycle1_run4,2
grid5_cycle2_run4,8
grid5_cycle3_run4,13
grid5_cycle4_run4,10
grid5_cycle5_run4,13
grid5_cycle1_run5,17
grid5_cycle2_run5,8
grid5_cycle3_run5,1
grid5_cycle4_run5,4
grid5_cycle5_run5,0
grid5_cycle1_run6,41
grid5_cycle2_run6,7
grid5_cycle3_run6,19
grid5_cycle4_run6,20
grid5_cycle5_run6,14
grid5_cycle1_run7,50
grid5_cycle2_run7,62
grid5_cycle3_run7,31
grid5_cycle4_run7,50
grid5_cycle5_run7,51
grid5_cycle1_run8,54
grid5_cycle2_run8,54
grid5_cycle3_run8,51
grid5_cycle4_run8,59
grid5_cycle5_run8,2
grid5_cycle1_run9,15
grid5_cycle2_run9,7
grid5_cycle3_run9,23
grid5_cycle4_run9,9
grid5_cycle5_run9,15
grid6_cycle1_run0,35
grid6_cycle2_run0,58
grid6_cycle3_run0,31
grid6_cycle4_run0,35
grid6_cycle5_run0,20
grid6_cycle1_run1,44
grid6_cycle2_run1,43
grid6_cycle3_run1,51
grid6_cycle4_run1,39
grid6_cycle5_run1,49
grid6_cycle1_run2,50
grid6_cycle2_run2,14
grid6_cycle3_run2,36
grid6_cycle4_run2,14
grid6_cycle5_run2,13
grid6_cycle1_run3,38
grid6_cycle2_run3,34
grid6_cycle3_run3,13
grid6_cycle4_run3,18
grid6_cycle5_run3,11
grid6_cycle1_run4,70
grid6_cycle2_run4,63
grid6_cycle3_run4,31
grid6_cycle4_run4,33
grid6_cycle5_run4,19
grid6_cycle1_run5,28
grid6_cycle2_run5,27
grid6_cycle3_run5,35
grid6_cycle4_run5,5
grid6_cycle5_run5,14
grid6_cycle1_run6,54
grid6_cycle2_run6,47
grid6_cycle3_run6,49
grid6_cycle4_run6,23
grid6_cycle5_run6,42
grid6_cycle1_run7,47
grid6_cycle2_run7,22
grid6_cycle3_run7,22
grid6_cycle4_run7,22
grid6_cycle5_run7,24
grid6_cycle1_run8,55
grid6_cycle2_run8,59
grid6_cycle3_run8,48
grid6_cycle4_run8,0
grid6_cycle5_run8,4
grid6_cycle1_run9,38
grid6_cycle2_run9,77
grid6_cycle3_run9,66
grid6_cycle4_run9,76
grid6_cycle5_run9,70
grid7_cycle1_run0,25
grid7_cycle2_run0,72
grid7_cycle3_run0,49
grid7_cycle4_run0,59
grid7_cycle5_run0,59
grid7_cycle1_run1,50
grid7_cycle2_run1,77
grid7_cycle3_run1,86
grid7_cycle4_run1,74
grid7_cycle5_run1,77
grid7_cycle1_run2,33
grid7_cycle2_run2,79
grid7_cycle3_run2,51
grid7_cycle4_run2,73
grid7_cycle5_run2,54
grid7_cycle1_run3,47
grid7_cycle2_run3,36
grid7_cycle3_run3,45
grid7_cycle4_run3,51
grid7_cycle5_run3,59
grid7_cycle1_run4,62
grid7_cycle2_run4,62
grid7_cycle3_run4,66
grid7_cycle4_run4,54
grid7_cycle5_run4,62
grid7_cycle1_run5,21
grid7_cycle2_run5,46
grid7_cycle3_run5,44
grid7_cycle4_run5,48
grid7_cycle5_run5,44
grid7_cycle1_run6,46
grid7_cycle2_run6,72
grid7_cycle3_run6,51
grid7_cycle4_run6,57
grid7_cycle5_run6,57
grid7_cycle1_run7,22
grid7_cycle2_run7,29
grid7_cycle3_run7,62
grid7_cycle4_run7,63
grid7_cycle5_run7,70
grid7_cycle1_run8,54
grid7_cycle2_run8,27
grid7_cycle3_run8,54
grid7_cycle4_run8,76
grid7_cycle5_run8,76
grid7_cycle1_run9,52
grid7_cycle2_run9,54
grid7_cycle3_run9,59
grid7_cycle4_run9,54
grid7_cycle5_run9,76
grid8_cycle1_run0,12
grid8_cycle2_run0,78
grid8_cycle3_run0,72
grid8_cycle4_run0,81
grid8_cycle5_run0,74
grid8_cycle1_run1,12
grid8_cycle2_run1,80
grid8_cycle3_run1,69
grid8_cycle4_run1,83
grid8_cycle5_run1,54
grid8_cycle1_run2,16
grid8_cycle2_run2,23
grid8_cycle3_run2,13
grid8_cycle4_run2,18
grid8_cycle5_run2,23
grid8_cycle1_run3,20
grid8_cycle2_run3,41
grid8_cycle3_run3,58
grid8_cycle4_run3,46
grid8_cycle5_run3,69
grid8_cycle1_run4,50
grid8_cycle2_run4,57
grid8_cycle3_run4,76
grid8_cycle4_run4,79
grid8_cycle5_run4,64
grid8_cycle1_run5,43
grid8_cycle2_run5,36
grid8_cycle3_run5,49
grid8_cycle4_run5,51
grid8_cycle5_run5,62
grid8_cycle1_run6,20
grid8_cycle2_run6,29
grid8_cycle3_run6,26
grid8_cycle4_run6,28
grid8_cycle5_run6,41
grid8_cycle1_run7,24
grid8_cycle2_run7,31
grid8_cycle3_run7,13
grid8_cycle4_run7,34
grid8_cycle5_run7,50
grid8_cycle1_run8,36
grid8_cycle2_run8,77
grid8_cycle3_run8,88
grid8_cycle4_run8,85
grid8_cycle5_run8,85
grid8_cycle1_run9,38
grid8_cycle2_run9,50
grid8_cycle3_run9,45
grid8_cycle4_run9,65
grid8_cycle5_run9,64
grid9_cycle1_run0,28
grid9_cycle2_run0,29
grid9_cycle3_run0,40
grid9_cycle4_run0,29
grid9_cycle5_run0,6
grid9_cycle1_run1,51
grid9_cycle2_run1,78
grid9_cycle3_run1,83
grid9_cycle4_run1,86
grid9_cycle5_run1,30
grid9_cycle1_run2,0
grid9_cycle2_run2,0
grid9_cycle3_run2,12
grid9_cycle4_run2,25
grid9_cycle5_run2,2
grid9_cycle1_run3,3
grid9_cycle2_run3,12
grid9_cycle3_run3,27
grid9_cycle4_run3,5
grid9_cycle5_run3,8
grid9_cycle1_run4,7
grid9_cycle2_run4,60
grid9_cycle3_run4,50
grid9_cycle4_run4,85
