,0
grid0_cycle1_run0,4.0048543557627205
grid0_cycle2_run0,5.715928675461459
grid0_cycle3_run0,6.7213351917497
grid0_cycle4_run0,10.154609860182124
grid0_cycle5_run0,10.154609860182124
grid0_cycle1_run1,10.844802612750689
grid0_cycle2_run1,10.844802612750689
grid0_cycle3_run1,10.844802612750689
grid0_cycle4_run1,10.844802612750689
grid0_cycle5_run1,10.844802612750689
grid0_cycle1_run2,8.115087735825332
grid0_cycle2_run2,8.115087735825332
grid0_cycle3_run2,8.115087735825332
grid0_cycle4_run2,9.390749924150567
grid0_cycle5_run2,10.762537704738657
grid0_cycle1_run3,10.12597196120609
grid0_cycle2_run3,10.12597196120609
grid0_cycle3_run3,10.12597196120609
grid0_cycle4_run3,10.427745603279728
grid0_cycle5_run3,10.586451192163718
grid0_cycle1_run4,10.130544886809993
grid0_cycle2_run4,10.130544886809993
grid0_cycle3_run4,10.130544886809993
grid0_cycle4_run4,10.130544886809993
grid0_cycle5_run4,10.130544886809993
grid0_cycle1_run5,8.962700007930367
grid0_cycle2_run5,9.445164612008883
grid0_cycle3_run5,10.008675454468918
grid0_cycle4_run5,10.008675454468918
grid0_cycle5_run5,10.008675454468918
grid0_cycle1_run6,10.319806660893992
grid0_cycle2_run6,10.319806660893992
grid0_cycle3_run6,10.319806660893992
grid0_cycle4_run6,10.319806660893992
grid0_cycle5_run6,10.319806660893992
grid0_cycle1_run7,9.307444572054393
grid0_cycle2_run7,9.307444572054393
grid0_cycle3_run7,9.307444572054393
grid0_cycle4_run7,9.307444572054393
grid0_cycle5_run7,9.307444572054393
grid0_cycle1_run8,8.156416398937424
grid0_cycle2_run8,8.156416398937424
grid0_cycle3_run8,8.156416398937424
grid0_cycle4_run8,9.919421505418454
grid0_cycle5_run8,10.316154843015338
grid0_cycle1_run9,8.041977660785077
grid0_cycle2_run9,8.041977660785077
grid0_cycle3_run9,8.535083680919316
grid0_cycle4_run9,9.219055408486163
grid0_cycle5_run9,9.219055408486163
grid1_cycle1_run0,10.552275212946354
grid1_cycle2_run0,10.552275212946354
grid1_cycle3_run0,10.552275212946354
grid1_cycle4_run0,10.552275212946354
grid1_cycle5_run0,10.552275212946354
grid1_cycle1_run1,10.034991639641827
grid1_cycle2_run1,10.24933168586787
grid1_cycle3_run1,10.726270259570288
grid1_cycle4_run1,10.726270259570288
grid1_cycle5_run1,10.726270259570288
grid1_cycle1_run2,10.600566598043457
grid1_cycle2_run2,10.600566598043457
grid1_cycle3_run2,10.600566598043457
grid1_cycle4_run2,10.600566598043457
grid1_cycle5_run2,10.63095965927159
grid1_cycle1_run3,10.172878112745515
grid1_cycle2_run3,10.172878112745515
grid1_cycle3_run3,10.172878112745515
grid1_cycle4_run3,10.172878112745515
grid1_cycle5_run3,10.743627771818991
grid1_cycle1_run4,9.919059023885604
grid1_cycle2_run4,9.919059023885604
grid1_cycle3_run4,10.152679818505629
grid1_cycle4_run4,10.19194052874023
grid1_cycle5_run4,10.19194052874023
grid1_cycle1_run5,10.432060263639494
