,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
grid0_cycle4_run8,240870,248646,279714,279498,272148,279282,279066,278850,248682,240906,256422,264372,256458,271932,279930,248718,240942,256494,279499,279283
grid0_cycle5_run8,271938,264162,264378,271722,256602,263946,271506,272154,248826,256386,263730,271290,241050,271074,256170,263514,248610,255954,263298,279492
grid0_cycle1_run9,278820,279036,278826,277524,276228,274932,279042,273636,272340,277740,279252,276444,275148,277530,273852,272556,276234,274938,273642,272346
grid0_cycle2_run9,279930,279276,278838,279060,279054,279492,278844,279270,279708,278832,279048,279486,272154,279264,279702,278826,279042,279480,264378,278820
grid0_cycle3_run9,272154,279930,270858,263082,279714,279498,279282,270642,271716,271932,264378,271500,279066,279708,269346,279924,272118,271284,278850,279492
grid0_cycle4_run9,270210,270426,269994,269778,270642,271506,271722,271290,271074,271938,262866,262650,271500,271716,271284,271494,271710,271068,271278,263082
grid0_cycle5_run9,278850,279066,279282,279930,279498,279714,272154,264378,278844,279060,279276,278838,278598,279054,256602,279492,278562,279270,278832,279708
grid1_cycle1_run0,223050,263808,239412,263814,263815,239406,263820,263821,239400,239395,263826,263827,239394,138336,176934,263832,263833,263809,112602,138342
grid1_cycle2_run0,278850,279066,279282,279498,279714,271074,271290,279930,271506,263298,263514,271722,263730,255522,271938,255738,263946,255954,264162,256170
grid1_cycle3_run0,271938,279714,272154,271722,279708,279498,271506,279930,279492,279702,264162,271290,279924,279282,279486,271074,270642,279918,270426,271902
grid1_cycle4_run0,279282,279498,279066,279714,278850,279930,279924,271290,271506,271074,271722,271938,279708,279492,272148,272154,279276,279918,279060,269778
grid1_cycle5_run0,279930,279714,279498,279282,272154,279066,278850,271938,270858,271722,270642,270426,263082,271506,270210,262866,279924,262650,269994,271290
grid1_cycle1_run1,271722,271506,279708,279492,271938,279276,271500,279702,271716,271723,279714,279486,263946,263730,279060,279270,271932,271939,279709,279498
grid1_cycle2_run1,279708,279702,279492,279486,271722,271506,279696,279480,279714,271938,263730,279276,271290,279270,279498,263946,271500,263514,279264,279690
grid1_cycle3_run1,271938,270858,272154,271722,279930,271506,271290,271074,270642,271500,271716,271686,279714,271932,271284,271902,271470,279498,279678,271068
grid1_cycle4_run1,279708,271938,279492,271932,271068,271284,279702,271500,279498,279714,271716,279924,271722,279486,271062,271074,279276,271290,271278,271506
grid1_cycle5_run1,279282,279498,279066,278850,279714,279930,271074,271290,263262,271506,263478,263694,271722,271038,271254,263910,271938,271470,271686,264126
grid1_cycle1_run2,270390,270174,270606,279930,269094,268878,269310,269958,268662,262614,262398,267798,278418,268014,269742,268446,262830,267582,261318,261102
grid1_cycle2_run2,278202,279498,278418,279282,279714,277986,279066,278850,277770,277554,279708,279492,279276,279060,278844,279930,278634,277987,279924,279702
grid1_cycle3_run2,278850,279066,271074,279282,271290,279498,271506,279714,271722,271938,279930,272154,279924,279708,271068,279492,271284,271500,263298,279276
grid1_cycle4_run2,278850,279066,279282,279498,279714,279492,279708,279276,279060,278844,279930,278851,271074,271290,279067,271506,271722,271932,271716,279702
grid1_cycle5_run2,279714,279498,279282,279066,278850,271932,279930,271716,279678,279462,279924,279246,279708,272154,271938,264156,279030,279492,271926,271500
grid1_cycle1_run3,279714,279498,279930,279282,279066,278850,278202,279715,278418,277986,279708,279499,279931,277770,276906,276690,277554,279492,279283,276474
grid1_cycle2_run3,279498,279282,279714,279066,278850,271506,271290,271074,271722,279499,279715,279462,279246,279283,279678,279492,279930,271938,279708,279276
grid1_cycle3_run3,279930,279714,279924,279498,271938,279282,271722,279708,271506,271254,271470,279066,279918,271038,278376,271290,278160,271074,278850,279492
grid1_cycle4_run3,279930,279714,279498,279282,279066,278850,279931,279924,279894,279715,279499,279918,279283,272154,279895,278166,277950,278382,279678,277734
grid1_cycle5_run3,279714,279930,279498,279282,272154,279066,279894,271938,278850,271722,279924,271506,279678,271290,272118,279918,271074,279888,272148,279708
grid1_cycle1_run4,278850,279066,279282,271716,271932,271500,279498,278844,271284,264156,279060,279714,271680,263940,271896,271926,271068,271464,278808,271710
grid1_cycle2_run4,278844,279060,278838,278850,279066,279054,279276,278832,279282,279048,279270,279492,279498,279672,279264,279486,278826,279042,279714,279480
grid1_cycle3_run4,271938,271722,271716,271500,271932,271284,271506,271068,272154,279714,279498,279924,279708,279930,271290,279282,279492,271074,264162,263946
grid1_cycle4_run4,279924,279930,279918,279912,279906,279900,279714,279708,279702,279498,279696,279492,279690,279486,279684,279282,279480,279276,279474,279270
grid1_cycle5_run4,272154,272148,271938,271932,271722,272118,271716,271506,279930,271290,271500,271074,271284,271068,271902,272082,279714,272142,271686,270858
grid1_cycle1_run5,279714,279498,279282,271464,279066,271248,271680,278850,271032,271428,271674,271896,271290,271932,271458,271074,271506,271212,271716,271644
grid1_cycle2_run5,278850,279066,278814,279906,279900,279912,279282,279930,279714,279498,279030,279918,279924,272148,279246,270846,278778,263076,270852,270840
grid1_cycle3_run5,278850,279066,279282,279498,279714,279930,271074,271290,271506,278844,271722,279060,279276,279492,271068,279708,279924,271062,271938,271284
grid1_cycle4_run5,279714,279498,279282,279066,278850,279930,272154,271938,271722,271932,271716,271500,271284,271068,271506,272148,271290,271074,272118,264156
grid1_cycle5_run5,279282,279066,279498,278850,279714,279930,278844,279060,279276,279492,279708,279924,272148,278838,279054,279270,271932,279486,277986,279702
grid1_cycle1_run6,278850,279066,279282,279498,278851,271500,279067,271716,278844,279060,279030,271932,278814,279283,271284,279276,271494,271710,279246,263940
grid1_cycle2_run6,279894,278850,279066,279282,279498,279714,279492,279930,279708,279702,271074,279276,271290,271506,279924,271722,263298,263514,279858,279918
grid1_cycle3_run6,279924,279930,272148,279918,264372,272154,256596,279708,279714,271932,271938,272142,264378,279894,264156,271716,279492,262428,264366,270204
grid1_cycle4_run6,279924,279918,279930,279708,278628,279492,279702,272148,279276,272154,278412,279486,269988,264378,278196,269772,279060,270204,264372,279714
grid1_cycle5_run6,272154,279930,279714,264378,279498,271938,279282,272148,271722,279066,278850,271506,279924,272142,264372,271290,264162,271932,271074,271716
grid1_cycle1_run7,269778,269994,270210,268482,270426,268698,272148,270642,269772,269988,270204,268914,272154,270420,271938,272142,269130,271722,270636,267186
grid1_cycle2_run7,271938,271722,272154,271506,271290,264162,264378,263946,271074,263730,270642,270426,272148,270210,263514,272155,279714,269994,263298,271939
grid1_cycle3_run7,272154,271938,279930,271722,271506,271716,271932,264378,271500,271284,264162,271290,279714,271068,263946,279924,279498,271074,272148,263730
grid1_cycle4_run7,271938,271722,272154,271506,270858,271290,264162,271074,263946,263730,279714,264378,279498,263514,263298,279282,270642,279066,263082,271500
grid1_cycle5_run7,272154,271938,271722,271506,264378,271290,271074,264162,263946,263730,272148,271932,279930,263514,279714,271716,263298,279498,264156,271500
grid1_cycle1_run8,271938,271722,278418,271506,279714,279498,278202,279282,279894,279066,271290,279930,278850,277986,277122,278634,264162,271074,263946,277338
grid1_cycle2_run8,279714,279498,279930,279282,279066,278850,271290,271506,271074,271722,271938,279894,263298,263514,263730,271932,271716,263946,271500,279678
grid1_cycle3_run8,279678,278850,279066,279858,279282,279894,279498,279714,263724,279462,271284,279822,263508,271500,271068,271506,271716,271722,263940,279456
grid1_cycle4_run8,278850,279066,279282,279498,279714,278844,279060,279894,279888,279276,278838,271938,279930,279054,271722,279492,271506,279270,279708,271290
grid1_cycle5_run8,272154,271068,271284,279930,263292,271500,263508,263724,263940,271716,264156,271938,271932,279714,278850,279498,279066,264372,279282,271722
grid1_cycle1_run9,279930,272154,264378,279714,256602,272148,279894,279931,264372,279924,256596,248826,279708,272142,279498,279858,272155,272118,264366,248820
grid1_cycle2_run9,279930,279714,279498,278634,279282,278418,277338,278202,278844,279060,279066,279276,279492,277122,279708,278850,277986,272148,276906,278838
grid1_cycle3_run9,7529,54185,7313,53969,7535,53753,7097,100841,147713,194369,101057,15305,7319,54191,100625,54401,53537,6881,7745,61961
grid1_cycle4_run9,272154,279930,270858,263082,279924,272148,272118,279918,264378,272082,279714,271932,270642,271938,271926,271716,269562,271710,270822,279498
grid1_cycle5_run9,279498,279282,279714,279066,278850,279930,278844,279060,279276,279492,272154,278814,279708,279030,271938,279246,271722,271506,279462,271290
grid2_cycle1_run0,279930,279714,279498,279282,278382,278166,279066,272154,278418,278634,278850,279708,278412,277950,271938,279492,271932,278196,279894,279276
grid2_cycle2_run0,279282,279498,279066,279714,278850,272154,279930,271500,271716,271938,271284,271068,271932,271494,271278,271722,272118,271062,271710,264378
grid2_cycle3_run0,279498,279714,279282,279066,278850,271938,272154,271722,279930,264156,271506,263940,271932,271716,264378,264162,271500,263724,271290,263946
grid2_cycle4_run0,272154,271938,271722,271506,271290,271074,271932,264156,271716,263940,271500,263724,264162,263946,263730,264378,279930,263514,263298,279714
grid2_cycle5_run0,272154,279714,271938,271500,271716,271722,279498,263724,271506,271074,271290,263940,271284,271932,279282,263508,279930,271068,279066,278850
grid2_cycle1_run1,1697,401,1481,185,2777,617,1913,2993,4073,833,623,1703,407,2783,2129,1487,191,3209,4289,1919
grid2_cycle2_run1,279930,279714,279498,279282,279066,272154,278850,279931,279894,264378,279858,256602,271938,278634,279924,279715,271722,279678,248826,279499
grid2_cycle3_run1,279714,279498,279282,279066,278850,279930,278844,279060,279276,279492,278838,279030,278814,279246,279708,279054,279462,271068,279270,279678
grid2_cycle4_run1,271074,271290,271506,279714,279498,279282,271722,279930,279066,263298,278850,271938,263514,263730,263946,264162,272154,271068,264378,271284
grid2_cycle5_run1,278850,279066,279282,279498,279714,279930,271074,271290,271506,271722,271938,263298,263514,272154,263730,278844,263946,279060,279276,264162
grid2_cycle1_run2,278850,279066,279282,271074,279498,271290,279924,271506,271932,279714,279918,271716,263298,271722,279912,272154,263514,271500,271938,263940
grid2_cycle2_run2,272154,264378,271938,271722,271506,264162,271290,263946,271074,272148,256602,271932,263730,271716,264372,271500,263514,271284,271068,263298
grid2_cycle3_run2,279930,272154,272148,271932,269994,269778,270210,279714,270426,271716,271938,264378,262002,262218,279498,270642,264372,262434,264162,279282
