,SGD,RF,GBR,NN
0,0.37810693678869634,0.8215142223725554,0.8616112897118466,0.6389183844532912
1,0.34036086373328284,0.7395776546458313,0.8525793913444661,0.7014446798600347
2,0.3782003450293963,0.7746626412016461,0.8262786408136163,0.7104542679660363
3,0.3575151076603275,0.8460122974100323,0.8739224001195072,0.7264397375981704
4,0.37936918770601424,0.8405384735336437,0.8789712286771831,0.6854055524498084
5,0.36793594577162286,0.77343171887832,0.8580838434456552,0.7272841169210017
6,0.37434269077305155,0.7543438760751843,0.741081589232576,0.7340710474364424
7,0.3812912523223892,0.8369829590195286,0.882082315045557,0.6015476423696621
8,0.37677101430523346,0.8399583423792029,0.8886232971337816,0.7471879709094575
9,0.3878575746964647,0.8474117946194404,0.9065897966340234,0.6372922733919002
10,0.3797275625408652,0.8161864247677624,0.8926455327795579,0.6306793641774643
11,0.37438035726231444,0.807541814200927,0.8097354652974468,0.7374445600173611
12,0.38478811476419134,0.8356509606007956,0.8855802178388354,0.722857114374682
13,0.3857364450161648,0.8118853865582081,0.8885123502184328,0.707551138583473
14,0.3753935408304863,0.8108714284311018,0.8859328700918133,0.6823160507577134
15,0.3812350183985121,0.8276515388931036,0.9002986368534884,0.7801571813641183
16,0.3716732868142677,0.8598254057490359,0.8641439974743457,0.6287430000523065
17,0.3788837537045049,0.8205996820728232,0.8924758121667232,0.6905571346407939
18,0.3792620103893903,0.8399161338887813,0.8561797998678649,0.6566034461467187
19,0.3643198187341058,0.8264650587033503,0.9152637494715666,0.6870444567085402
