,SGD,RF,GBR,NN
0,0.3360044637732457,0.5986271726221879,0.6360861875224274,0.5326379773536998
1,0.34220452098646414,0.6597635043923377,0.7237267623917769,0.3725524566073004
2,0.3451412630595738,0.5198039763774913,0.5393999058021968,0.60309364004156
3,0.3285562198567241,0.4350022879856128,0.4586338330954548,0.3338774735311286
4,0.345165485240053,0.5413018881193454,0.5493313173846552,0.0037301095630090553
5,0.25022384917420615,0.5591366109790206,0.5011643303179613,0.06662885867278914
6,0.34623829282935237,0.6599830527701639,0.6714124277832114,0.43183899920240293
7,0.2558160139574401,0.6316381142721819,0.6302003778485538,0.2978784009665434
8,0.32381416112353606,0.5192104331581006,0.4726443304763045,0.2891085322171735
9,0.3069011430254728,0.6622165429066965,0.7282023082120813,0.05129702039433141
10,0.35132721382557774,0.4070561148953703,0.7523670689739063,0.38133710091093936
11,0.31750417197704917,0.57540446978063,0.6225316665351616,0.4327472763398492
12,0.32772111075537286,0.47720167718318307,0.5386410638286201,0.4933950547138757
13,0.35714495686517933,0.629270771243673,0.5941899523418586,9.324680994941036e-05
14,0.3381273099352143,0.6116518440926688,0.7454764944647481,3.254329236128422e-05
15,0.31680727711099166,0.43874944767389223,0.5705655060758482,0.4095286772292215
16,0.3036963939532285,0.6972908574154175,0.6135572755263893,0.49733153491836385
17,0.3103613924718439,0.5503395864033893,0.6032893835077592,0.006391592572829248
18,0.28129782853378277,0.6797650698609374,0.7926503163917733,0.4334382524561132
19,0.3503500264733634,0.459774486348007,0.4904035177896235,0.4754627572701803
