,SGD,RF,GBR,NN
0,0.37956659902980067,0.8845459548242326,0.930911534952593,0.7277887804411378
1,0.3839328944393903,0.8492983231879623,0.8884785758562205,0.7328354195869815
2,0.3821630571083407,0.7925474953849443,0.8918334702757994,0.7595916869032774
3,0.38221237330179497,0.7095377378953196,0.8561506047698904,0.7086722295582488
4,0.3819192999291389,0.7961203131752811,0.9004685337068947,0.6426624060404246
5,0.3735166282864773,0.8652632591629112,0.9108538748572654,0.7045078490148928
6,0.38015501922885353,0.784170834858345,0.8116113731399974,0.7066016627110264
7,0.37587442023303586,0.8264507498118087,0.871409857697737,0.39937344830509053
8,0.37738715199663236,0.8165805433562461,0.9001632443486404,0.7272137718577527
9,0.38260790729829836,0.8197719133782642,0.8635170128176195,0.7103205573751699
10,0.3776938274977038,0.8142066060020249,0.8384032937597705,0.7092571535672749
11,0.3863881415148455,0.8565614425598412,0.8857892142887556,0.6726195899055133
12,0.37936495335155346,0.7452386982536129,0.8481575792884934,0.36413043102990467
13,0.37894099438741535,0.771615068149367,0.8310296958227916,0.6937580710364741
14,0.3794943802383873,0.8315761514556922,0.8813864853188035,0.7740645800452186
15,0.37585857861802224,0.8328191783863911,0.902424929255258,0.7219698855167613
16,0.3726410556005181,0.8054077574249328,0.8756285407025127,0.7245517058682761
17,0.3799803860734297,0.7346797255457044,0.8444534967180712,0.7424801590835756
18,0.3847612012668309,0.8422620661897439,0.9149688464345963,0.6811230807878607
19,0.38306725525872376,0.8108347479668296,0.8788907989789443,0.6975191986724618
