,SGD,RF,GBR,NN
0,26.3,15.6,11.8,28.9
1,25.4,8.1,12.9,22.9
2,24.6,14.6,16.9,25.4
3,22.9,11.0,16.5,25.5
4,23.2,8.5,16.3,25.1
5,19.2,5.9,6.0,23.1
6,22.6,18.5,18.9,28.4
7,29.7,18.6,19.9,29.9
8,22.0,31.0,18.9,32.0
9,26.4,11.1,7.7,28.0
10,29.0,16.5,17.9,24.2
11,18.1,5.2,15.4,28.1
12,24.2,14.6,25.9,31.9
13,20.2,19.5,15.7,31.8
14,20.4,11.7,14.0,23.4
15,23.8,11.5,13.1,26.9
16,24.8,10.5,17.0,31.5
17,34.6,16.5,15.9,26.9
18,29.0,14.6,11.5,26.7
19,24.3,16.0,23.6,31.6
