,SGD,RF,GBR,NN
0,0.3873368139053119,0.8484123973189361,0.8945898112755956,0.7377970368903107
1,0.38481356680452417,0.8693500512359307,0.9005107969287812,0.7838159673152725
2,0.38205483606358215,0.7723080789234185,0.8652887447915576,0.783740419779902
3,0.3514705970396375,0.7556332726702758,0.767187864446636,0.6702561467937084
4,0.36161575110697086,0.8162663218592271,0.8882112557325623,0.7734457549614653
5,0.37467711815307597,0.8256625292343606,0.8753886606224256,0.7118032606786588
6,0.3771573319121797,0.8514462621288637,0.8991354780685419,0.7092779379181853
7,0.3557638368833205,0.8340651995710067,0.8397617084199303,0.6592959053335077
8,0.37860187401548034,0.8477487437532446,0.874977594454617,0.698199615088719
9,0.36978359497891256,0.8150269183628657,0.8637099790295775,0.7324552172995933
10,0.3818129464045084,0.8469621776270846,0.890588575405934,0.7761131164646314
11,0.3806573240126941,0.7735938430838598,0.8045757642871408,0.763748044503349
12,0.38129115594938173,0.8218418607403181,0.864877523843304,0.7362322077407093
13,0.3654882788254471,0.7138088557608779,0.7503283380649979,0.6457649960194611
14,0.36990686879280565,0.8273343024666435,0.8839198837288569,0.667229305177691
15,0.3588823466801226,0.7575750254276415,0.8693562952256039,0.7510000669632448
16,0.37017011514462833,0.7958688533659799,0.8831241558046745,0.6885846778672389
17,0.370958316035142,0.85822284415408,0.8990558408043581,0.7014839677261375
18,0.38794315095350074,0.8222699142297203,0.8857034616205464,0.785536967176742
19,0.3751592213272466,0.7713561804633132,0.8523879187499914,0.6505090036117771
