,SGD,RF,GBR,NN
0,0.36899162446282724,0.7167694244457526,0.7670715670010592,0.24117897731807555
1,0.3145947180005979,0.6576507522979583,0.7689685071147354,0.4972131509902942
2,0.3254533294791218,0.6392653231316914,0.6967786888209615,0.5480334568018512
3,0.37185592326099903,0.7347419099583488,0.7800385562017594,0.672057820389396
4,0.37961525758811054,0.7627007664562436,0.792202971618912,0.676895149287265
5,0.3215101531805475,0.7421554626659935,0.8026648701767092,0.6335148269895681
6,0.35727570874206394,0.7687539376765105,0.8406413582529048,0.6843024041467372
7,0.35299602192198043,0.7350920575326422,0.7705441648128543,0.5984301334812556
8,0.3625621992395143,0.6400701418941058,0.7881745438920098,0.5375652621502728
9,0.3523199425198219,0.6382747714214546,0.7603243512290343,0.6082834507423911
10,0.3498676728166773,0.6881226187124541,0.7815047155115632,0.59007759047645
11,0.377834196117528,0.7449614766668133,0.7667242743605986,0.612330540740054
12,0.37357846934020716,0.5826768144957876,0.6887337900168702,0.6372507180873929
13,0.31205578344793455,0.6511131709586465,0.7484662486967929,0.5138552415278921
14,0.3620993672214916,0.6125580615634589,0.738092698408385,0.6179928363919044
15,0.3312944796424989,0.6917004558871165,0.8146315637156005,0.0008898519076576267
16,0.37401543965841044,0.7227165002407875,0.7656577990062591,0.6495180076710987
17,0.37542212361541055,0.7659002602298199,0.8347153540304384,0.0072541829435160505
18,0.3591776975657452,0.7201644193419863,0.7987874168214696,0.7069160241257653
19,0.3458380466314726,0.5860801745332379,0.5911219036005296,0.6507347459356612
