,SGD,RF,GBR,NN
0,0.33835611463873644,0.6787703506903614,0.795813907422525,0.5886263505248189
1,0.38623677037279186,0.6370112515406204,0.7304598498919249,0.6181718797316031
2,0.3454353183654675,0.6424201067772783,0.7559319628664678,0.4409158013266883
3,0.3483451151097816,0.5773290193638543,0.6284735140116016,0.4631352507966354
4,0.362213532501845,0.669626170928776,0.7992766642919142,0.6638481757200934
5,0.3821031394909068,0.6359793164810816,0.7879509390962985,0.6412399749324985
6,0.3684110181875969,0.7107035321009422,0.7322279543862424,0.502269531720488
7,0.3754976088801584,0.6832288113889305,0.7777715181078222,0.6730043833805942
8,0.376144420791184,0.6623858316324351,0.6569622546880146,0.5499103653294296
9,0.3536685873477246,0.6063727295484024,0.7180670316222832,0.5954263912377705
10,0.37268076947141765,0.5766915912711654,0.6316943805607089,0.6575583375037867
11,0.3259995550998112,0.6561962459645696,0.7906653978006001,0.5694598263278111
12,0.36208157447471984,0.6837510299393385,0.7941093423416294,0.6315645289872517
13,0.35717275436562895,0.6996070920734082,0.8064578181774807,0.6955933441654198
14,0.3355051496140962,0.6548463512375072,0.7597872879533317,0.5680280961878249
15,0.3521371885258324,0.7189918902433882,0.8367926854612197,0.630107950670759
16,0.3551412157059538,0.6709208236968435,0.7906642869146532,0.5928131960088051
17,0.36425777825283445,0.655539872482659,0.6943986712501037,0.6185233180224496
18,0.3468395462554707,0.5714909279384873,0.6877278832384495,0.6476998012624581
19,0.3548054100587311,0.7278863816214126,0.7975058623382025,0.6654051920549007
