,SGD,RF,GBR,NN
0,0.35495284223723506,0.5470191339888402,0.5756476075925173,0.008385682565532284
1,0.349015145401153,0.5341773783813534,0.6086379322085429,0.012178138358158272
2,0.32417930822228946,0.5813359327558605,0.57689248481696,0.5507324377680999
3,0.3418746511033997,0.6612195274804122,0.6734096929195276,0.0411943134785387
4,0.291760682909741,0.6478089488278236,0.6685088120954168,0.0035469635981331634
5,0.3576557172641082,0.6495944361918528,0.7165768199064715,0.0031059278546873644
6,0.36636717721504103,0.6743417810402292,0.7544589919477104,0.562650849917485
7,0.36032402827684834,0.5966415157893576,0.7068618486155737,0.5923456130924768
8,0.3310163915493948,0.5675943788064645,0.5849864674871834,0.4844997425287368
9,0.3354870564481695,0.6203970609080207,0.5768542822332909,0.4636080086113134
10,0.36415876726113133,0.6510558854701375,0.6583965937952253,0.3495875824057018
11,0.30876170338264797,0.45854264317590304,0.5561610989598609,0.38879995671652906
12,0.2762139973853408,0.6398144540097707,0.6251589625380259,0.4148342547376385
13,0.33165332719881285,0.4295095964613489,0.4718611957622492,0.21579706594108983
14,0.31935237621571255,0.49859872652397136,0.4930198216403537,0.5300064808601493
15,0.3286074699421663,0.565854122550717,0.6456754863657355,0.006511770161889884
16,0.34462308910093853,0.5593617028409625,0.7634996133302566,0.39381120031962974
17,0.3643319309091598,0.5910583381100838,0.5708008125856536,0.6049468504142975
18,0.31673805804480526,0.607883507814876,0.5846599175383697,0.41998047069490013
19,0.3362434458697201,0.6793094527892078,0.7347382575131052,0.4944720368839815
