,SGD,RF,GBR,NN
0,0.3902879279418473,0.8693817682434083,0.9596570482852975,0.8725638342855268
1,0.3896818864622989,0.8813047063536239,0.974813629235219,0.8730342384566792
2,0.39117440925248725,0.8874188376367446,0.9632234679150937,0.8705639600588083
3,0.38833436750172984,0.8762957295303151,0.9501527058627572,0.8712322233815993
4,0.3892555631191214,0.8769531786685827,0.9678738697110625,0.9014012163266614
5,0.3827170593782853,0.8644396943421827,0.968793496928999,0.888036491894621
6,0.39128191093322,0.8857619557147174,0.9625617086014117,0.8772441953653171
7,0.3886714997031973,0.8977149630131389,0.9606452865938581,0.8671472301312659
8,0.38770557990837345,0.8806480782735866,0.951099377998335,0.880603855363057
9,0.37977260241675165,0.8813276751827248,0.9733452480020447,0.8825757538617635
10,0.38904125563608016,0.8533638751273827,0.9431364861640745,0.8786884305486872
11,0.3882972253880064,0.8863990336447544,0.9682890330276962,0.8912124654345519
12,0.38797953078595715,0.879972149193045,0.9556662950530679,0.8906110454865748
13,0.39152756741925343,0.8639592546951835,0.95448847877077,0.8680699254834928
14,0.38132764467579106,0.8788372528729546,0.9549775533118955,0.8713662162927432
15,0.3870942697477611,0.8803958144950891,0.9593106255071551,0.8440136722432754
16,0.38877686021623514,0.8871674840188033,0.9737135290050407,0.8775584496813398
17,0.38920124025252634,0.8822739504174119,0.9500797706661385,0.8714813273461304
18,0.3846625045495203,0.8616654336855297,0.945082660121954,0.8501008736736639
19,0.38213355696118556,0.8882927002860009,0.9589402062632068,0.8881694767217032
