,SGD,RF,GBR,NN
0,0.37938706798059224,0.846265861876504,0.8458039614894345,0.7389446272614915
1,0.37338004069346276,0.8593700658626993,0.8703505137481258,0.6240018172113392
2,0.37178071401142576,0.815322237569581,0.8804410071425601,0.6886882254079808
3,0.3812890326327465,0.8012608472556649,0.8930302329675759,0.7293389606811844
4,0.3775916458091009,0.7701206743563364,0.80320658208987,0.6450268856830574
5,0.3841504316741352,0.8815808117737877,0.8526969337917366,0.7348122821977322
6,0.3826858444105083,0.8392962018155122,0.886451709445605,0.6870732394444152
7,0.37786666704888155,0.7890231069265955,0.8706066082683069,0.7600392604911738
8,0.3697452642758013,0.8037176152843103,0.8203740405339612,0.7332697398749083
9,0.3787850528741631,0.859621278496668,0.8791936709346323,0.6860597850872494
10,0.3771935450301341,0.8178669007620708,0.860689413952207,0.7129457474319282
11,0.38357782434430815,0.843126910125581,0.9020653531170237,0.6455161139900176
12,0.37243240455461807,0.8319909290863109,0.8671510853935364,0.7619297256337171
13,0.3836828103197946,0.8476209922529904,0.9297670292264832,0.660121115352964
14,0.38393533662402296,0.8711572698544718,0.9118309715181252,0.7135035040345792
15,0.3900465163459907,0.8117413174149706,0.8559586407361603,0.757328076908996
16,0.3840647451345349,0.7822989360311213,0.8582058536204069,0.667247537552441
17,0.3729401977382517,0.8258931000706073,0.8563455769656311,0.6693136292146187
18,0.36875726006239334,0.8529151556173807,0.8922784582226385,0.697557216949519
19,0.36784195661037367,0.8232763737589551,0.8908088389418961,0.6972093700375998
