,SGD,RF,GBR,NN
0,0.3905684073437947,0.8497678777326523,0.932024811147946,0.7993770814283279
1,0.38800077962992935,0.8186207576293418,0.9126107499523406,0.8503897112086339
2,0.38293296080956063,0.886449604285684,0.9461221026395845,0.853359575167319
3,0.3873843798081967,0.8736990229396123,0.940164717124501,0.8635739687875188
4,0.387222153173841,0.8645984323948925,0.9414793797595201,0.8376189084131631
5,0.39020432958071427,0.8555389698872843,0.9052900488735977,0.8037902345106784
6,0.3836758933253162,0.8519035852930591,0.9127424400726943,0.8074545766669983
7,0.3882078683934407,0.8340532241861814,0.926329644629838,0.7803327478016069
8,0.3822335958721559,0.8529165270159904,0.9275010320108686,0.7809613882041033
9,0.37725669262537875,0.8397887467168013,0.9352669004198254,0.8593738564320703
10,0.38714435943935127,0.872691342989907,0.9510110773748676,0.8282537172077808
11,0.3820180740237391,0.8709337252145755,0.904692714028879,0.8443672845970147
12,0.3836499156320978,0.8587364524410719,0.9428165333509771,0.8417216358153047
13,0.3918332703505949,0.8532105439602169,0.9456096244918094,0.8355464122292598
14,0.3867445156177027,0.8538518582026566,0.9249332926160445,0.8442464204253919
15,0.3861741614349649,0.8276118956692672,0.9287130721144307,0.843724709629775
16,0.3884849366957996,0.8527371039744653,0.9420007338462901,0.8431053202068151
17,0.39133167841835187,0.7977113168928655,0.8839642031971839,0.851827438835338
18,0.391653816387763,0.86600501280511,0.9435748926132629,0.8338926861376859
19,0.38354992540785,0.8429822544432528,0.9202804006592014,0.8176267070101205
