,SGD,RF,GBR,NN
0,0.38506710210314776,0.912350334933891,0.9456450741147181,0.8650576789087078
1,0.3833185003826132,0.8996862725288057,0.9575202188651664,0.8623230178675522
2,0.3882260765702312,0.9046982709346174,0.9484489371887029,0.8627744329016808
3,0.3903719803029197,0.8967761631783601,0.9498232890779156,0.8927103806489955
4,0.3742995984052642,0.9000474690348645,0.9394246806525364,0.8760362983840779
5,0.38944436247402126,0.894858062557647,0.9547837731346237,0.868828011598785
6,0.3859774663660675,0.89459881102019,0.9474466288793323,0.8417413679302841
7,0.3832206566260588,0.8768936825000755,0.9364515784412072,0.8347243457260035
8,0.38540217383830766,0.9080026511265674,0.9408182193612236,0.8519603262311128
9,0.3834973935437415,0.918780067503245,0.9632077904107206,0.8798029615876335
10,0.3753579300405326,0.8731587510442306,0.9653421971279552,0.8761258734039076
11,0.3886329254066379,0.8859798002102223,0.9443867027520081,0.8778307843965426
12,0.3916187274290532,0.8989597428299505,0.9489489410445858,0.8566560362921735
13,0.3905152864543608,0.9109136781368149,0.9701116797248532,0.8893531208633171
14,0.3837290862121779,0.9080191338042679,0.9470812041487541,0.8615778417800812
15,0.3868635196340218,0.9023627906916827,0.9631813537877099,0.8816990379736748
16,0.388536258769664,0.9052037233862509,0.9463181599613575,0.8765462531677707
17,0.38613909311717015,0.9097530342246086,0.9415358788328793,0.8649159178227299
18,0.38627143528696195,0.8939469013247079,0.9503951772302065,0.8505452723990301
19,0.38169071099702095,0.8956833346823291,0.9293242871358053,0.89236575006712
